label,text
1,原文我也看了，感觉教授说的道理是没错的，但忽略了社会现实的特殊情况。这这个特殊事件下，是黑人被暴力执法，影响最大的也应是黑人群体黑人社区，如果强调黑白平等不应该有歧视，得等社会现实先变成这样再说吧。
1,女性也不会反男性的软色情啊，建议所有男人不能暴露上身，辱男了
1,不是，这就是纯粹的对亚裔的歧视，上气女主是什么臭鱼烂虾，你再看他们拍的毛片，审美和咱们是一样的，就说明这方面不是审美有差距，就是单纯的双标
1,广东人都看不下去了，恶心
1,这是歧视男科吗[飙泪笑]
1,会有男生觉得女性穿着暴露就是在勾引，这是完全不对的想法，而且说女生骚也太不礼貌了
1,我真不是歧视黑人，我只是不喜欢那种肤色，真没有歧视的意思
1,最歧视中国人的就是中国人
1,可是我们没有用在中国境内外制造了无数杀戮和压迫的异族和宗教来威胁你们，你可真给北京人丢脸
1,你们现在开始讲逻辑了？中国现在还在漩涡中心西方开始造谣摸黑的时候你现在开始谈逻辑了？西方人和你谈过逻辑？不说孙杨在这个事上错多少，西方人打压黄种人的时候你怎么不出来谈逻辑呢？恶心人
1,身为河南人，这么多年来第一次想发自内心的骂一句“井盖儿省活该井盖儿省”
1,不种族歧视，我讨厌，看不起黑人。
1,我在这里说一下啊 我一个18的河南人 在河南生活了这么久 就没见过井盖 我们河南根本就没有井盖 怎么会偷井盖呢
1,有歧视河南的有歧视河北的，有歧视清真的有歧视卡费勒的，有歧视农村的有歧视城里的。我们都知道歧视不对，但是谁能说自己没有任何偏好和歧视？何况我觉得信誓旦旦农村人多么纯朴善良才是真的不了解农村。任何一个群体都有好人也有坏人，只是看自己人品如何遇到什么样子的而已。答主只是人品不太好而已。ps遇到凤凰女真的伤不起呀，只不过还在追求我表弟连女朋友都不是就把亲戚带到我姨妈的诊所还要打折，呵呵。
1,第一个没觉得恶心，台湾人不了解内地市场，内地也不一定都了解台湾，而且台湾的确比内地经济发展快，这又有什么?大概是你多想了！
1,我真不喜欢黑人
1,减肥成功厉害了！怎么会有这种男人，身为一个人男人，没有担当简直就是废物，不是你多成功，每个月挣多少，而且碰到家庭需要时，男的应该顶起来！
1,山东的规定真真恶心，这个国家也不管，侵害摩托爱好者的权益
1,有的，我就歧视黑人。
1,好想做变性手术啊，我真的不想做女人了，现在不仅找工作受歧视，就读研究生复试也会被问这些问题了，
1,看了这个投票结果真的感觉很恶心，台湾的那种高高在上自以为是的那种嘴脸，太恶心了，都是惠台办给会出来的。
1,是啊，四川人。不过这个不是我骂人啊，是他骂我。。。
1,利用中国男人使得国家富强，然后再把中国男人都换黑人白人的种，这样中国就彻底高贵了。
1,黑人爱怎么犯罪怎么犯罪，只要不在中国就好
1,你这是女权看到了，又要说，男人压迫了几千年，你这才平等就受不了了，男人要疯狂反扑了，姐妹要再接再厉啊[思考]
1,比如说我看了你说的就觉得很对很中肯啊，他说的我就替我那个河南朋友感到不爽。就好比有些报道说英国人日本人素质多高，国人素质低。。。Exo me？感觉中国遵守红绿灯的人比例比英国多多了
1,我是个男人，但我最痛恨大男子主义的人，殴打女人的男人！
1,"黑人被歧视也不是没有原因的,天天怪社会怪环境,就没想过自己做错了什么"
1,我发现一提到王自如，李总就得提到人家收了谁谁谁的钱，客观公正是标榜。你都说人家没黑你了。你却黑人家。感觉真小气
1,没被禁赛前 杀人刀 攻速鞋 五杀女警 禁赛后 破败 水银鞋 黑人卢锡安 真的是昙花一现
1,为什么脸大＝丑？网红脸好看？我一个男性表示看到网红脸就恶心
1,日本已经结束了，韩国大概在这几年也会结束的。
1,是不是只要我承认我没有受过高等教育，我没有素质就能为所欲为了？ 要是这么说，我还能说歧视黑人的白人一大部分是没有受过高等教育，没有素质的白人小混混，所以black lives matter就是黑人自卑，应该反思，你觉得如何呀
1,两个小时时差和你描述的局势可以直接猜出来新疆…不过特侦不看资料怎么分辨我就不知道了[捂脸]新疆不好待，辛苦了
1,如果因为手抓饭而认为印度人恶心，就是种族歧视；而因此认为手抓的方式恶心，只是普通歧视。同理，觉得使用“阿三”之类的方式称呼印度人挺好玩的，当着印度人面不说，
1,哈哈哈哈哈哈，歧视女性不懂配置，举报了
1,不以偏盖全，作为在韩搬砖的，我也瞧不上很多韩国人，墨迹废话多小气，一点没有东北人那种豪爽不拘一格的大气气
1,通篇的自私，而且还是男男，两个都很让人恶心
1,天津排外吗？我是天津人。
1,男人应该是什么样啊？请问？真男人是什么样啊？男的必须阳刚？女的必须阴柔？不得不说就跟民族肤色种族宗教信仰主义一样狭隘.
1,是你们男的对善良，随和，脚踏实地有误解吧？我相亲过一个对象，口口声声说自己善良温和，吃饭的时候隔壁桌小女孩父母不在找我们说话，他一副厌恶得要死的样子，女孩走后还给我来句最讨厌小孩了，我内心黑人问号，这叫善良随和？？？
1,多的去了，hr横着走，女的就算了，要是遇到那种男hr，你要是用本地话跟他说，他还会觉得你瞧不起他，直接不录用你
1,歧视来源于那些素质确实不怎么高的一大群人，不可否认好人多于坏人，但在外多年遇到的河南人确实是没办法让我改变对河南人的印象。
1,这是歧视女性，希望别被狭隘思想影响。
1,天，您能找到他的好料我就服了，同时期美国对国民党都看透了。就现在台湾人都看不起国民党，实实在在的失败政党
1,你不生小孩也没见你成马云啊…
1,部分赞同，至少这说明了亚裔在美国的经济地位不低，被歧视的主要原因还是人种问题
1,不去！因为他们真的歧视女性
1,我觉得8到sfz有点过分了吧[流泪]这个女的是挺恶心
1,凭什么我们理解四川人应该四川人理解理解我们。说了不是想打架。不用打架，OK
1,给我恶心坏了，那个人
1,还是怪就怪我们有些河南人素质低吧
1,可以肯定他就是故意的。“国航”和“中华航空”根本不是一个事。一个是大陆的一个是台湾省的。他就是故意来恶心人
1,为何黑人文化这种低俗暴力文化在美国如此猖獗横行？因为白左宣传洗脑？
1,所以那个男的舒舒服服什么惩罚都没有？至少毒死他吧？无聊诶
1,我可不想在医院见到白人，黑人医生，他们不可靠，
1,这些女人自己要找黑人过日子是她自己的事，咋就不想想自己的后代会不会仇视你呢？
1,在上海的一号地铁里遇到过一个白人，也是这样恶心，好像更恶心，地铁里没位置，我们扶着同一根杆子，相视微笑着下，他就把手往上移，来摸我的手，我的天呐，那个鸡皮疙瘩啊，大叫了声“你要干什么！”地铁刚好到站，他迅速地下车了……这还真跟白人黑人没关系……
1,跟表妹搞一起然后碍于高考不好与女朋友说分手，可别了，太恶心了，男的出轨女的绿茶写得真清新脱俗
1,不是我脾气爆，每次我看到这种一见“河南”两个字就地域黑的人我就觉得有些人素质是真的低
1,别侮辱直男这个词
1,这种闭塞的人哪里都有，希望答主不要先入为主，真的歧视黑人。黄种人黑种人白种人里都有人渣和杰出的那一部分
1,[思考]那女性强奸男性呢？
1,最近看花不弃那几个台湾的也恶心
1,我怀疑井盖这个东西他妈是你们编出来黑我们河南人的，老子在河南二十多年了，从来没看到过井盖！
1,说起“鬼子”这个称呼，大部分中国人脑海里浮现的是一个沾满中国人鲜血，强奸妇女、手刃婴孩，嘴上有一撮毛的侵略者形象。
1,"我自己并不认为。但很多人说我长得像日本人。,甚至有一次和同学吵架，她来了一句:你个日本老娘们，快闭嘴吧。,我:？？？"
1,别这么绝对啊，你这种话怕不是国外许多男的都不是正常男的了？然后国内不在意的男的也被你当成不正常了。。。。
1,在归零前，应该永远不会结束，可能男的会失败，变得更加女性化，然后站到女的那一边。
1,骂白垃圾的男人多了去了，你们不是说他们酸吗？
1,就看你们在这里叫好了，山东就是要打压你。怎样？你不就是想开粗口么，你开咯，活该发展坏咯
1,我对贤惠本不反感，但是因为我爸妈总是说XX会”执家“（他们说的执家也是贤惠吧），我现在听到执家就烦。
1,我想，那位印度人的意思是，徒手清理完菊花，用纸擦手肯定擦不干净，用水洗一下手就干净多了。开玩笑的，不过用手直触确实很不好，
1,表面上看觉得你说的不对，但细想想你说得对。就比如河南人偷井盖这种事
1,真实的故事里还有自己是被拐妇女，最后却也做起拐卖妇女的人贩子，
1,抵制黑人从你我做起[不抬杠]
1,三个丑女人，这么浮夸，真的恶心。
1,像现在这么温吞估计是不行，当然肯定不至于闹到黑人暴动那种程度。既然你做不到人人爱，不如做到人人怕。至少要有忌惮。自从我六七岁听说菜市场回族小青年扇了一个去他们摊卖猪肉老大爷一嘴巴后，我就知道啥叫尊重民族习俗了。
1,就是啊，关于种族歧视侮辱女性以及gay的实锤、金主爸爸这些，我连视频和动图都有，真是ncf，掩耳盗铃，自欺欺人呢
1,严重。 尤其是对女性的歧视。
1,因为开放初期。河南人穷，外出打工被当地人欺负，歧视。就开始有人反抗，没知识，没技能，就开始用拳头反击。还有一个，人越穷，越想偷(个别河南人)河南人口多，有几个就一偏概全了
1,我老乡讨不讨厌黑人，我都不知道，你都知道了？？？我们这种乡下人，这辈子都没见过外国人，凭什么讨厌黑人？
1,前一阵子打了局游戏，其中一个女玩家特别的菜。
1,这种事情男人是会杀人的，打算什么。
1,居士都没有嫌弃北京你怎么能瞧不起河南呢
1,只要有暴力当然就是家暴了，女性的力量本来就是弱势，互殴能占到什么便宜？更何况没有人愿意出来作证不等于没发生。
1,如果白人因为奴役黑人不能说黑人不好，为什么现在中国也有很多人觉得不能说？
1,排华法案有其背景，说起来可就长了。不过至少可以简单提一点，排华法案的年代，没有几个白左，“黑人的命也是命”运动同样搞不起来
1,多睡女人就不会撸了傻屌
1,有北方的几个姐妹们儿到北京生活后数十年后，说不喜欢北方人的懒散、慢节奏、不懂为人着想等等。
1,为什么不刀刘阳，女性对女性的恶意真的蛮大
1,肖战虽然部分发音不太准（极少数时候）但是有一点点口音就说他台词不行？看过一点点片段就给别人下定义，用杨天宝要拿大满贯类比肖战？真是把我气笑了。黑人能不能专业点，无脑喷真没劲
1,在上海学校里都是贴的不让说上海话，你说为什么？很多本地的小孩子都不会上海话了，更别提影响。别人家说本地话是热爱自己家的文化，上海人说本地话就是排外，总是能从各种地方说上海的不好，到底我们上海哪里惹你们了？
1,大腿明显不粗，好孩子！厉害，我媳妇要有你一半努力就好了，女生大多都不爱运动，中国人的通病。
1,从两年前的歧视河南人事件后就再也没用过爱奇艺
1,山东人，重男轻女确实比较严重。
1,身为一个东北人 表示特讨厌这种女的 估计这女的这么能骂就是一些非主流喊麦的这种 太恶心了
1,河南一亿多人，被黑的根本原因，是外出打工的太多了。去人家地盘儿 难免遭人记恨。 一个人错了，你一亿人都是坏蛋。
1,国内女强奸男(反正就是男的非情愿的前提下吧)，算犯罪么？立法了么？我记得几年前全是一个空缺吧？
1,男的？猥亵罪？
1,就武汉水平，什么软实力，别说那些虚的，台湾人恶心到死。就看硬实力没那么大争议。
1,英国那边治安好不，我有两哥们一个在巴黎一个在洛杉矶，巴黎那哥们前几天碰到枪击了死了一个平民，在洛杉矶那哥们说晚上不敢出门黑人抢劫贼多。
1,入室搶劫10年起步 未逐＋入室搶劫判10年 那 末遂就跟沒判似的大概，身為女人身為受害者就是一種錯了吧
1,在中国的地盘上他用英文骂脏话骂人。我就敢用普通话东北话上海话四川话轮流骂他！
1,是的，成都人很袒护重庆人，但是重庆人会排挤成都人……但是只是想和比较的情况，如果是外人说成都坏话，也会相帮的吧
1,哎，我们总是不自觉的双标，今年春晚的那个节目或许也有对黑人歧视的意味
1,第一次被骗钱是在成都火车站，当时被那个四川人骗了俩百真的很气愤，虽然过去一年了！！现在还是想想就气愤！第一次被骗！！ 不过我的四川舍友还是好人
1,我也遇到过 同样是说明天早上到办公室来一下。但是！那个骗子超总的广东话口语，我直接说你要出来骗人先练练普通话吧 然后他啪叽给我挂了 哈哈
1,？？？东南亚人就不好看了？自己去看看那些东南亚美女吧。审美不同可以说但是别带上地域，你自己又长的什么样子哦？[飙泪笑][捂嘴]
1,妈蛋我记得我看过一个港片一男的强奸一个女的，女的打了他一巴掌，那男的直接把打碎的啤酒瓶插进那女的下面
1,為何這個社會對女性如此殘忍
1,看不惯就提出来，过日子不能忍。他要依然不改你就分手，这种男人不值得手下留情，否则你是自食其果。男人不努力，你又不逼他改正，对你对他都不好。
1,哈佛不是对亚裔歧视，是对一般的家庭背景歧视。世界上的大多资本家都是白皮，藤校录取白人多，不是种族原因，是阶级壁垒
1,所以，主观认定小姑娘抢劫的才是你？提示一下，维基百科上关于此案的词条里明确写乐，当事的监控，在场的其他两位顾客，警方的事后调查，都否定了黑人姑娘有抢劫和盗窃的事实，你所谓抢劫偷窃都是凶手的一面之词
1,唉想艾特所有直男癌朋友来看这个问题的答案。
1,黑命贵是合理诉求吗？黑命贱更是合理诉求。是非黑人群体对自身生命安全缺乏保障的自然反应。以所谓政治正确名义对其进行打压才是不明智举动。枪支走火造成人死亡，肯定要承担责任的，但不是故意杀人罪。这是责任事故，非主观意原，
1,终于说到点子上了，真说黄女受不受欢迎，看金字塔的外国人不就知道了吗？底层根本是来者不拒，上层就反过来了，是女的舔上去了，结果功名成就的黑人足球明星，NBA黑人，好莱坞明星，都是找白人美女去的。
1,唉，好难受。西方价值观渗透真是无孔不入。黑人在华真的被歧视了？像在美，被白人打杀？为啥不保护穷人？穷人才是鄙视链下游吧。都不允许民众，在网上口嗨？
1,这个人只是被白人的虚伪洗脑了而已。深究之后都告诉她了，白人只是在明面不敢歧视黑人而已，不管是绿皮书还是黑豹这些电影都有很深的含义，只不过她没办法理解。
1,这你都能拐到河南人身上？我也有个万能句送给你，说河南人最爱偷井盖的人，最特马喜欢吃翔了
1,抱抱你，都过去了，欺负你的男人才是最恶心最脏的
1,容易上床不代表受欢迎啊，妓女也有很多男人找她们呢。外国女人看不上亚裔男人也不是完全的现实，我身边跟白种女人结婚的abc cbc也有不少。准确的说应该是白种人和拉丁人普遍看不上亚裔，黑人则是亚裔看不上他们。
1,北京面交怎么就全是骗子了？北京的卖家就不能面交？
1,地域黑没素质，东北人就有素质？为什么地域黑不是没有原因的。
1,那个徐泽宇老双标了，还会拉黑人的。那小米做s1的时候不也是冷嘲热讽？小米做芯片，冲股价大骗子，OPPO做芯片，国产之光，小米不做s2，哈哈就是为了冲股价，OPPO不做第二代，他尽力了。爱国归爱国，我也爱国，但是爱国成为打人的棒子的时候，可就变味了。
1,白人歧视中国人 中国人不照样也是歧视黑人？ 歧视别人跟自己有没有被歧视有个屁关系 底层人反而更爱看不起人
1,为什么家暴才是关键，决定女方做法，其他打胎地位低什么的都是扯淡，清官难断家务事，就是因为家务事外人都是听一方说
1,就和美国黑人一样，自黑说黑鬼没事，白人说黑鬼就不行。只是自嘲而已。
1,“你们那里小老虎崽多少钱一只？”
1,你怎么说话跟个女人一样，问你魏哪里骂人了，你不说，磨磨唧唧。请问，上面这句话侮辱你了没？
1,我在云南的时候听说东北人狠凶，人又高大，身边的人都挺怕的。我到了东北，东北人说云南到处是毒贩，拐卖儿童的，杀人的，他们反而怕云南人……
1,甘肃的：你们那除了兰州拉面还有什么？你们那风沙大吗？
1,这男的真她妈恶心，他是不是以为全天下女人面对出轨都会忍气吞声？谁给他的自信？他妈叫？他再叫把他舌头给他拔了，辣鸡玩意
1,前面的内容我很赞同，但最末的结论不赞同：不要把一切都归于智力和种族的原因！黑人表现出来的智力等能力水平低下，那也是几百年来被奴役的结果，整个族群缺少资源获得教育、获得精神文明发展，如同当年中国人被称为东亚病夫一样的道理，
1,她们就是胡搅蛮缠，真正干事的女人没有人说这些。都是那些好吃懒做的女人天天喊着让男人施舍
1,辽宁人会唱二人转，来跳个看看。
1,地域黑河南偷井盖那个建议乱棍打哭
1,首先，基于种族的仇恨犯罪有个特点，那就是哪怕一个区域里只有很小比例的人持有种族歧视，就足以对被歧视群体造成很大的潜在危害。比如说，假如美国一个城市只有5%的人仇视华人/亚裔，这其中又只有1%的人会去实施犯罪，
1,我当时真的很疑惑，皱着眉头怀疑人生，现在这个社会，不想嫁人还能被逼着嫁给黑人，还有爱上谁和谁结婚啊，不懂为啥还歧视人种，当然我爱国，我也不同意那个法案通过
1,现实生活中男的更现实，女生嫌男的穷，男的觉得嫌贫爱富。男的嫌女的穷，女生觉得正常。
1,我觉得华人世界的故事其实在好莱坞不算被亏了，毕竟除了四旧就是功夫还能和和气气地有几部混得风生水起，黑人那边完全是用一哭二闹三上吊不行直接烧杀抢掠逼出来的啊....... P.S：《末代皇帝》一定要看看啊~
1,我去日本，两个导游，一个华侨一个华人，反而是华人导游非常喜欢中国说等老了还要回山东定居，因为很多家人还在，那华侨精日精的，还说啥别人去拜靖国/神社就像我们去自己祖先祠堂祭祀啥的，真的恶心，话都不想和他说。字里行间各种透露着，
1,不要来河南。。河南人很猛。。学校自己都不够分
1,你的逻辑让我叹为观止，真男人会歧视同性恋？这是别人的自由，你这种人最多就是生理上的男性。
1,别啊，以白为美三千来年了跟他们有什么关系？他们反思的是贩卖黑奴殖民掠夺，
1,该怼就怼，中国人已经站起来了，狗日的别在妄想打压
1,唉，身为湖北人在别的省份一样被歧视过，地域歧视这种东西吧，单独拿出来讨论被歧视的好像都是针对他们一样，其实神州大地哪里都一个德行，没什么好说的，我同学很多河南人，我没觉得自己和他们有什么不同，那些有优越感的，你们哪里来的自信？嗯？
1,这首歌在台湾造成的影响超级大，路上抓十个来问有九个会说是不能自己，就连新闻说正确的也不多。类似的还有低绮户、徘徊，这些歌我都能避就避，一听就恶心。
1,喜欢少女时代吗？ sone=so，弯。
1,人家本来就不是按成绩作为唯一标准录取的，一个重要人物的推荐信比很多东西都管用，这种事情拿出来讨论就是撕破脸的节奏，除非亚裔集体抵制哈佛，但抵制人家也许也并不care，而亚裔也绝对不敢也没能力办到
1,黑人被歧视没有怪罪非洲老家的国家如何落后 只是团结一心上街游行来争取平权 争取不被歧视 怎么到了这帮香蕉人这里就只会转头怪中国呢？ 我觉得楼主说的一点没错 自己窝里斗不适应美国国情不团结呐喊争取小团体利益 反而觉得是被中国拖累 这帮人死不足惜
1,看看隔壁黑人对华裔老人殴打。这明明是黑人精加工后的“黑命贵”。
1,这不应该是性骚扰?男女互换你估计是骂的那一群之一
1,不是说华人在美国很少受歧视么，很多人回答一年也碰不到一次？从教育收入安全等角度考虑，
1,你不得不承认，任何人群内部都是有歧视链的，富的歧视穷的，美的歧视丑的，道德高尚的歧视道德卑劣的等等，虽然他们很可能在表面上绝对不会表现出来，包括河南人在内的黄泛区的人，在整个中国处于歧视链的最底端
1,确实，男的反正都会表现出那一面，真的是恶心。
1,你都说了不歧视你就很好了，存在歧视，那洗脑更是潜移默化的，香港都那么多废青，小孩子都送到英国了你说不洗脑？怎么现在家长都这么天真的吗？
1,社会评价等同于什么？我是在说你拿什么社会评价压人纯属荒诞至极啊。这个东西显然就不具有什么合理性。不强制人家看不惯？白人也看不惯黑人，欧美人也看不惯华人，是不是都是他们的权利了？日本人喊你支那猪也没必要强制人家看不惯咯？歧视有什么可洗地的？
1,男人身后诡异的长脖子小孩其实是后期p的，把黑人妖魔化，其实也是当时被歧视的一种情况
1,"黑人军官说出的一句话“我为美国效力，怎么这样对我？,”估计他是没有学好历史，你为美国付出再多，在白人眼里也还是一个为美国付出的牲口。,现在的盎格鲁萨克逊北美奴隶主反人类种族灭绝匪帮和七十年前那些白人依旧是一脉相承。"
1,为什么很多地方都歧视河南人和东北人？
1,相夫教子。 这是我老公给我冠的标签，也是他的理想。
1,"由此可见将来中国与美国进行世界地位互换的时候，以国人的性格（事不关己高高挂起等），估计黑人可能跳起脚来欺负普通人。,现在骂起来，跟easy约起来不是什么坏事，趁早把他们的外在形象毁掉，不至于以后耍心眼子，要知道我们不怕明着嚷嚷的坏人，"
1,哎他们歧不歧视我不知道反正我是挺歧视的，不知道有没有人和我一样莫名讨厌黑人。每次在dy刷到美国黑人游街之类的视频我都直接划走的。我承认我就是厌恶黑人，他们给我的第一感觉就是很像坏人。我确实没什么同情心，战争国家的黑人小孩我也不喜欢。
1,我没有种族歧视，我就是单纯的不喜欢黑人白人
1,消除贫困不用想了毕竟美国“政府并不欠你什么”救灾扶贫，那是“社会主义才会干的事情”当年建设的好的黑人社区，直接被飞机轰炸的除了摆烂，
1,四五千块钱能解决的事，三万+每年资料费水电费一两千，将近十倍的价格，还不让人说天价？ 您家里有钱，河北人均两万五，您一年挣二百五十万，您天天吃三十块钱一斤的面粉大米和五百块钱一斤的猪肉，平价商品都入不了您的法眼
1,河南杂种丧尽天良坏事做绝必遭天谴！\r\n+1
1,不必为被歧视的黑人感到可怜，我觉得华人才是这个世界上最受歧视的人种吧？！
1,你的圈子如何如何没人在乎，为什么别人一定要按照你身边的情况来定义这种现象，你女权动不动喷中国男人屌癌繁殖癌，男人出生自带潜在强奸犯、家暴狂属性，这时候怎么不见你跳出来主持正义了，
1,貌似 华人这种属于被歧视对象的去打黑人应该不属于种族歧视吧ㄟ(￣▽￣ㄟ)
1,这个男的真的恶心
1,"我为什么对那些被黑人抛弃,强奸,伤害国人歧视的女人一点都不同情呢？"
1,不认识有代表性的女性不等于对女性的歧视，希望作者能够消除心中的戾气
1,如果我在场我他妈一定动手。看看黑命贵还是中国人命贵。
1,也许印度真的是这样的......听说印度人都特别自私。
1,我也是被冒充警察的骗子骗了 套路完全一样 口音就是有点台湾音的男的
1,这难道不是歧视男同性恋？[好奇][好奇][惊喜][惊喜][飙泪笑][飙泪笑]
1,这就相当于你强奸了人，在法庭上你为自己辩护说，女人本来就是用来艹的啊，我把自己的小丁丁放在它应该放的地方难道有错？狗头
1,反正9102了…哦不是2020了还有人吹大表姐詹妮弗来贬低安妮我真的无语 歧视亚裔韦恩斯坦甜心假摔等等等黑料一大堆 这叫真性情？？
1,男老师查女生宿舍是真的恶心，我一个男人都看不下去了
1,我小的时候就曾经努力的做一个典型的男孩子，假装自己和其他男孩一样。
1,然后白人买了黑人是不是就住在黑人身体里，自己身体就不要了，那时候的黑人不就是白人，只是外表上是黑人，所以不应该有黑人歧视，应该是白人歧视
1,我觉得你老公比那种女方提离婚，自己不同意的男的好。那种才是最恶心的。 他不喜欢你，而且也主动提离婚。 有的男的是不喜欢老婆，还不离婚。
1,一个菜系的回答你们还来搞地域黑了，你回复的那个人说不喜欢川菜是因为楼上有个四川人说特别特别讨厌湘菜，都是一个国家的，哪个菜系都是中国的。
1,不知道为什么大众总是倾向于要不全对，要不全错，之前山西的案子，就看不到死者暴力抗法在先，到了这个案子，没人提交警自身处置失当。
1,北京不也是一副看不起外地人？我北上广深还有其他很多二线城市都去过，别的地方像什么飞机火车的态度不差，几次遇到北京的，问问题以一副鄙视的态度看着，还有一次检查我证件我走不远明显听到那个女的说土包子，而广东的好很多。
1,不，我是河南人，我们天天啥事都不干就偷井盖 我们不仅偷井盖 我们还联合山东的兄弟开着挖掘机偷井盖
1,不一定有多好。 问题是，生孩子了你可能连现在的位子也保不住。
1,差多了 印度人犯罪一般都能抓住
1,我是云南人，希望其他人别来云南，都是外省人给惯的，穷山恶水出刁民，云南那么落后，也就是靠这点旅游业撑面子，现在脸也不要了，没人来自然会改，不破不立
1,我就想问出轨的男的，如果你的妻子出轨，你怎么看？
