text,hate_score
亚裔是真的少数族裔，并且再怎么移民，也是有文化根所在的，也就是，你是亚洲人，不是美国人，威胁不到白人精英。但黑人，从物理和历史上来说，身份完全是彻底的美国人，人口基数也不小，白人精英不能不承认，,50.0
“你来了我家里 凭什么要希望我惯着你啊 你来我家 觉得我不配合你 那你别来不就完了” 因为上海人要是敢对外地人说这种话早就会被喷到退网了[捂脸]问题就是都是讲方言为什么差别那么大，上海人说上海话别人直接安上排外的帽子了,30.0
你说文化只有相互的融合，那有点太乐观了，可以比较一下日本占领台湾之前和国民党从美国手里接受台湾时的台湾人，国民党已经发现，短短数年，台湾人已从原来以高山族为主变成了大片的“二鬼子”，他们甚至更希望被日本人统治，这融合可殊不乐观啊,50.0
我觉得还真不是，我认为对黑人普遍的暴力执法是面对犯罪的一个刻板印象导致的，因为黑人的犯罪率是所有种族中最高的，所以警察经常会对这些威胁性最大的人暴力执法。亚裔的犯罪率是所有种族中最低的，比白人还要低，,75.0
你认为你说的现象是对男性的“歧视”，实际上是万物那相反的。男人与更富裕、更强大的女性结婚会被嘲讽，而女性与更强大的男性结婚会被祝福，这实际上是对女性的、极为严重、残忍的剥削。因为这种现象规定了女性就是弱势群体，使得女性被物化，,75.0
神马？这个游戏难道不是我们中国红衣军团的天下吗？不是见到台湾骗子日本鬼子美国喷子就杀吗？说好的中国人最团结，吊打个人英雄主义老外呢？？说好集体主义胜利，不爽不要玩呢？？怎么可能家里被端？！谎报军情，误我国威，拖出去斩了！,80.0
说到汉人无音乐，光说大家都知道的宋词元曲都是可以唱的，也许英语有更严格的平仄格律。。。 说黑人吵架能吵出flow的，你知道《天德池里丢东西》、《痴心人儿不狗带》、失恋姐、金坷垃甚至雷军等等撕逼搞笑事件只要有人愿意制作都能很有flow,50.0
黑人是吃了没有种族文化上的亏，首先就是黑人历史上没有出现过类似东西方这样强大繁盛的文明，没有足够的历史积淀，而后就引来了西方殖民者，西方强行奴役并强行嫁接了西方的一套准则给黑人，但是同时夹带了奴役，,50.0
嗯，这个洗地工程量大了，报复和惩戒，印第安人不剥头皮就不会被杀的都没了嘛，不把麦哲仑煮了菲律宾就不会被殖民了，谁让黑人反抗了呢，本来他们不会是奴隶的，犹太人不坑闷拐骗会进毒死室，谁让国民党不让华北派遣军找失踪士兵呢，本来就大东亚共容了。你高级黑吧！,80.0
跟他说了半天，他却拿原因来反驳原因造成的结果，这不是搞笑吗。我陈述一个“黑人智商低”的客观事实，并没有说黑人有罪没有人权。而他自己内心都认为我是在歧视，反应他的内心也是认同智商低是弱者的体现（认为他人是弱就是最原始的歧视，也是一切歧视的源头）。,80.0
这个贴水军算少了，高赞下面说个不字都喷爆你的狗头，结果他们恶人先告状，说被网络暴力了，真心黑人？？？，除了几个还能说人话的，其他都是，你们穷逼，没见识，买不起瞎bb…果然如某个答案所说，那地方从事这个行业的基本都是暴发户体质…,60.0
其实不是我们歧视黑人，而是大家都互相歧视，白人歧视我们黄皮肤，我们也看不起他们，黑人表面上跟我们称兄道弟，但是背地里还是看不起我们黄皮肤的，因为我们势大所以表面功夫还是要做的，白人是完全看不起黑人，,75.0
这跟黑人本身有啥关系？非洲国家发展滞后，学生的平均水平必然是落后的。本身已经如此，教育部还把外籍生的标准定的那么低，只会进一步降低质量。为了国际排名评比的时候的那点留学生比例定这种智障政策，这个锅该谁来背，心里要有点数。,75.0
[思考][思考][思考][思考]江浙沪玩玩外地美女的小富二代和小中产也是这么说的噢！我家里不同意我找外地的[惊喜][惊喜][惊喜][惊喜]一个男人连这点事情都解决不了就先把女的睡了再说，成不成得看这个女的有多大的诚意和奴性，,50.0
黑人因为穷，就有很多犯罪行为、犯罪史，这是事实。但是黑人民权者认为，黑人的犯罪史是被逼无奈、走投无路。你说得有道理。可问题就在于此。如果仅仅黑人一方有理，或者警方一方有理，非黑即白，这事就好解决了。,50.0
说到赖冠霖 他介绍自己是中国人以后很多人又把子瑜搬出来 这些人都是为了黑而黑的 只要有脑子的人稍微想一下就知道了 之前已经又一个人说自己来自台湾被骂了 谁会自己往坑里跳 但是赖毕竟也小 没想到台湾人也是会骂人的,60.0
云南警方不一直是黑社会吗？后来东北女孩儿在丽江被毁容，警察到了当和事佬的事儿你们都忘记啦？怎么就抓不到人呢？不过就是黑吃黑，黑护黑罢了，现在扫黑除恶了，我看应该先把警察内部整理一下再说吧，黑警察一直存在，扫黑除恶不可能有成效。,80.0
这个案件的前置，韩国店主为什么会觉得黑人女孩盗窃，因为被偷的多了，如果你开个小店，而你这赖以生存的小店天天被一群黑鬼偷被抢，警方也不会因为这点小案子而有什么动作，日积月累之下，爆发是必然的。那些杠精们愿你的生活中多碰到些人渣。,80.0
作者地域歧视这么严重还试图在知乎找认同，自己识人不清要整个山东为你买单？字里行间上海人的优越感不要太强，评论里说女方地位高于男方这种言论令人大跌眼镜。我要是你老公也可以换个人物背景写出我的伤害媳妇二三事来。,50.0
这。咱们武警维持社会治安的时候也不管你是不是房主啊，判断是形迹可疑查看身份证查找是否有过往记录再进一步判断是否为业主不是应该的吗？又不是所有人都认识，就算警察判断有误，或是有些刻板印象歧视黑人，,60.0
