text,hate_score
黑人被歧视没有怪罪非洲老家的国家如何 只是团结一心上街游行来要平权要自由 怎么到了这帮香蕉人这里就只会转头怪中国呢？ 我觉得楼主说的一点没错 自己窝里斗不适应美国国情不团结呐喊争取小团体利益 反而觉得是被中国拖累 这帮人死不足惜,80.0
喷你，并不是为安徽人洗白，而是每个地方都有这种情况，那是不是无论我们在哪遇到 一个人都要先把他打上坏人的标签，？别说什么安徽坏人的概率高，你做过权威的统计吗？或许你遇到的情况是这样，但这并不能掩盖你地域黑的本质。,50.0
您的评论让从来不客观的中二我有点懵逼 ，一脸黑人问号……我就问一个语文问题吧：您区分得出“批评”与“骂人”的区别吗？您觉得说一个身体健全的成年男子“站都站不直、是女里女气的娘炮”是正当批评还是人身攻击？,50.0
都是在说些屁话 凭什么江西要等你们先富带动后富？凭什么就给你们做城市后花园 当粮仓？宣传江西 就能听见新闻联播呢套口号 绿水青山就是金山银山 恶不恶心 江西不欠共和国的 反之上面自解放以来给了江西多少？,50.0
女权拉皮条啊，好久前知乎不曝光过了吗？鼓吹外国迪奥高贵，微博上打广告招收外国人在中国的“短暂女友”。就这事女权都被裱烂了，你还护着这东西干什么。对了那时倒是有不少“真女权”跳出来说这是“伪女权”。,60.0
还真不是，严重反对你这个答案。我小时候就喜欢白白净净五官精致的小姐姐。和什么黑鬼白人没关系，更不能说被引领审美。现在看欧美的明星潮人，也没有太多的触动～倒是见到黑鬼一看就恶心，白人姑娘鼻子也太尖了，皮肤也是差。,80.0
不是你说这一堆关河南人什么事？？你出场费给了吗就随便带人出场？？你知道河南人口有多少吗，全世界有多少井盖被偷你又知道吗？无凭无据只因为别人说两句，你自己的错误还要别人给你指出来还要求口才好说服你改正，你以为你是谁脸怎么那么大呢哥们儿,50.0
在当时肖华说的yl自由是什么意思你不知道？你觉得他们真追求yl自由怎么对于黑人歧视言论的时候怎么就不自由了？如果是个普通人说没人在意，他作为领导说的话想当程度就代表火箭队的意思，没人能撬他的嘴，但继任领导不该出来掰扯两句，划清界限？,50.0
北京那个家暴，女的被打死了，男的被判死刑了吗？前几年反抗强奸导致对方受伤法律怎么判的你瞎？还有那个轰动一时的玩弄小孩，法律却说是嫖宿幼女罪， 五六岁女孩，她怎么去卖逼的？国家这么明目张胆立律，意欲何为？怕是你瞎到连歧视女性的行为都分辨不出吧,50.0
伤害还不至于到什么程度。不能一概而论哈。我觉得作为美国人的杨安泽感到是亚裔而羞耻很正常，但他在这个时候跳出来说这话很不正常！亚裔在美国政治体系就是边缘化的存在，他越这样，其他人越歧视亚裔。,75.0
东北养育你这样的人也算是悲哀，都说出国更爱国，而你呢崇洋媚外的心态。说明你就是一穷人。无论你走到哪都会受歧视，不求你回报东北，不求你言论放过东北。只要你别说自己是东北人，不要给东北丢人，就是最大幸事。,50.0
有太多政治正确不敢说，艾滋病的传染就是很多政治不正确的事情，别说什么My choice自由意志那些的。Easy girl就是在传播艾滋，同性传播率多少？艾滋患者里面黑人占44%。自己上美国CDC疾控官网看，人家是.gov的，你非要说是野鸡没办法。,50.0
其实只要自己无所谓好好挣钱，他们的歧视啥的不理便罢了，又不影响自己生活。我之前举的例子其实还不是特别确切，我感觉名校对普通学校的歧视，更像老上海人老北京人看不起外来的人，不再你挣得多少，他们有一种打骨子里对外来人的轻视。,30.0
看郭敬明的书 我印象最深的一句话是 站在巨大的落地窗前，看着黄浦江我才知道是在上海（大概是这个意思的一句话）我黑人问号脸 合着我家没窗户 或者我不看窗外 我不知道我自己在哪？有那么智障的人的？,75.0
你假设比你努力的黑人，印度人抢走了你的工作机会你嫉不嫉妒，人都是自私的，白人也一样。你别说你觉得在中国假设你被黑人，印度人抢了工作也不会怨国家不倾向自己吧？请不要说自己没可能被他们抢工作，毕竟这只是个情境假设,30.0
黑人在任何国家犯罪率都高，别把什么责任都推给美国警察。黑人犯罪率高是黑人的基因，黑人热衷CTRL而不是努力工作学习的文化，以及环境因素三者的共同结果。只谈环境因素不谈黑人自身因素的都是耍流氓。,100.0
对，这是关键，我一个文学黑人老师和我们探讨黑豹和非洲文化，她认为黑豹与其说是非洲人自嗨，不如说是美国人对于非洲文化的不尊重，也许黑人或非洲人会因为种族认同感而叫好，但那是因为他们是单方面宣泄了长久被歧视的心情，,60.0
我日！一样啊大兄弟！我室友河南人 超级脏内衣内裤攒一盆 厕纸永远扔不进垃圾桶！厕所被他弄得恶心的不行！就刚刚把我凉席抢走说是她自己的 emmm我俩的凉席价钱差了好多 现在我的凉席垫在他屁股底下 胸口好堵,50.0
黑人在白人的世界地位高吗？你去看看西方社会的权力部门有几个黑人？真高的话就没有黑命贵事件了。黑鬼能在上海商场骂20分钟无人阻止，是因为大家都不知道该怎么办而已。换作一个国人在那骂20分钟，或者其它外国人在那骂20分钟。,80.0
所以这是美国佬的问题啊。这不就是赤裸裸的地域黑吗？难道河南有偷井盖的，所有河南人就都是偷井盖的了？请问如果我说河南人都是偷井盖的，甚至不要河南人工作，是不是我有问题？这么浅显的道理不能理解？所以你要控诉的是美国佬，不要因为犯错的是鬼佬就扭曲逻辑。,30.0
你又不是男的，又不会被要求养家糊口，又不会在年轻的时候为追求异性而绞尽脑汁，不会去费尽心机讨好异性，也不会有各种社会赋予的经济上生活上的责任和压力。中国本质上还是一个女性牺牲权利换取利益的社会。男人背负生活压力换取交配权的的社会。知乎的女权蠢货是最恶心了。,80.0
本人就是那种长相普通但是看起来特别单纯好骗的，学校里好几个黑人搭讪过，我都是假装听不懂英语完全不理，我感觉实在是太恶心了，唯一一个是在外面去北邮找我姐姐遇见一个西亚人吧，长得挺帅的，也是北邮的，,50.0
看看网上美国黑人的情况吧，暴力，犯罪。。。 70%（或许更高）黑人婴儿没有父亲（美国黑人只管打炮，没责任不负责养育），而且黑人 女性10几岁就开始xing生活了，时间长了。。。你懂了吗？？？,80.0
