text,hate_score
我觉得你们都太偏向李侦探了，纪录片都讲了，辛普森梦之队的一名律师在辩护完以后明确表示以后将不会跟其他几位律师进行合作，因为他们把杀人案上升到黑人和白人之间，几乎是一直在聊黑人如何如何没人权。,75.0
无论怎么说，西方歧视黄种人的现象是普遍存在的，这才是重点，不然任何种族歧视的受害者你都可以找到别的标签，然后说不是种族歧视是blablabla。你也找不出例子证明白人老人遇到这种情况也会遭遇同等暴力行为。,30.0
日本杀了六十五万台湾人，这个数学不包括病死，阿兹克特人绝大多数是被西班牙人带来的病毒害死的，西班牙人杀人数可远远比不上大日本帝国，帝国在中国大陆干的事才是真正的种族灭绝，动辄屠城，屠村，在人类文明史上只有蒙元和满清两只古代游牧军队才能相比,80.0
他们真是搞笑，以为所有人都像他们一样能吸收紫外线吗！下次遇到这种情况你就先反问一句，你是歧视华人吗？我们华人在大太阳下打伞只是为了保护我们的皮肤，我们本来就是这种肤色，为什么要晒黑，你们是不是歧视我们黄种人？,50.0
我们抱怨的不是战争，战争输了就是输了，没什么好说的，我们厌恶的是日本在战争中做了很多和战争根本无关，对战争根本没有什么作用的事，仅仅是为了发泄自己畸形的价值观，这种情况在美英身上并不多见，他们固然可恶，,50.0
不可能的，我爸妈这种60后一提到黑人就觉得讨厌，更不要说现在的年轻人了，中国是东亚社会革命进行的最彻底的国家，拥有辉煌的历史，崇洋媚外的风气有，但很少，一出现这类事就像老鼠屎掉粥里一样格外显眼,60.0
这两种歧视完全不是一个量级的好吗，国内有歧视但从心底里还是接受你的，而且都是国人的攀比心理，走在大街上大家都是一样的人。但白人对亚裔的歧视源自骨子里，一个族群对另一个族群的整体歧视很可怕的，和平时期还好，万一出现社会动乱，在德国的犹太人就是这下场,80.0
普通人对艾滋病人的歧视少很多？不是我说，中国在这方面做得很差，一方面，国人对歧视他人感觉不出来，另一方面，国人被他人歧视也感觉不出来。前一阵子有个洗衣机广告，把黑人洗成中国人，还有春晚cos黑人的屁股和走路动作，都是歧视，你觉得他想意识到了吗,50.0
到底谁是小号，谁是水军，你们这种专业在网上黑人的真的是够了，现实生活中也这么屌啊，你的生活应该很不美好吧，全都是这么阴暗的一面，希望你好好想想自己的生活吧，别只会在网上骂人，自己的内涵提升一点，不然自己是什么样子，就会教出什么样子的子女,50.0
我觉得可以去革命，学学当年的国共两党，说到底所谓的中华民族，也只有少数人，大部分都是一群黄皮猪而已，人家白人少吃顿饭就敢革命，中国人活不下去了才喊什么王侯将相，还嘲讽印度人不敢反抗呢，人家到现在都有毛派武装，中国人？只会嗷嗷叫的劣等民族而已。,75.0
Emmmm虽然我还没去过英国，但是我认同一点天下乌鸦一般黑，别以为中国没有种族歧视，去微博上看一大把都是歧视黑人然后骂和黑人交往的女孩是荡妇的。还有地域歧视，性别歧视等等，国外也是人，也一样，不过是作为人的劣根性罢了,60.0
这件事情发生后群情激奋，不少人包括我在内本能地想要用武力教育一下这个黑人。有人说你看这个黑人这么强壮谁打得过，你傻啊？让你空手了？人赤手空拳干不过老虎豺狼可是现在这些动物在不饥饿的情况下基本都能离人类远点就离人类远点，,75.0
这种稳定方式最终坑惨了底层的百姓，不分民族。而那些被特殊照顾的少民干部杀起少民甚至比汉人更顺手。我虽然痛恨优惠政策，但更担心屠杀再起。还有那些偷渡中国的黑人和嫁给黑人的姑娘，早晚被民族主义浪潮淘汰。而黑二代们，,80.0
我倒是看过一个有趣的说法，因为梅根是黑人，一不小心就能踩到种族歧视的线，哈里就是恨家里所有人（母亲被爷爷谋杀，还不能说），才故意娶这么个女人回来各异大家，而刚好，梅根深谙王子的想法，完美的扮演了这个恶心人的角色。,80.0
对啊，我前几天在广州三元里的卜蜂莲花逛超市，然后一个黑人老外，站在散装糖区，一边吃一边装，旁边好多工作人员竟然没有一人阻拦，我本来想阻拦他，又怕他假装听不懂中文，也因为胆小没有阻拦。好后悔，大坏蛋。待在中国还祸害中国，,80.0
如果故事是真的就两部分信息还有用，一，有的人啊，真的不注重感情，重现实。二，可能你们全家家产凑凑能有1000万？女朋友外地可能100，200万？你还是老北京概念太瞧不起外地人了，当年结婚也太害姑娘了。肯定一直有一种无限的优越感。,50.0
你觉得我该怎么讲道理，你教我一个不像泼妇的办法，是不是要我说他说的都对，这件事就是商家在讹人，云南就是一个逼地方，这样就是讲道理了。道理要讲给懂得人听的，他这样的态度我如何静道理。原谅我素质低，我只会这样。,50.0
我没礼貌？1.黑人和美国历史上没有过奴隶主和奴隶的关系吗？2.不懂b数什么意思请自行百度，不要不懂别人的梗就开骂，你把女性生殖器官挂嘴上就很光荣吗？3.我说让你说说你的高见，你如果能用事实让我闭嘴我会很高兴的，但你回了句什么？不服，请给出证据谢谢。,50.0
骂你一句并不能就说他是詹密吧再说这事看人不看群体吧～靠支持哪个球星强划线跟地域歧视有什么区别呢～我被人骗过但我从不说河南人都是骗子～同样你遇到的人确实垃圾～但是直接来一句遇到詹密了也不合理吧兄弟,50.0
既然你这么不理解，那再问一个问题好了，为什么快船的斯特林发表歧视黑人的言论的时候你们不讲言论自由呢？为什么黑人不能被歧视成为了政治正确，支持反华暴徒就是言论自由？？？这还不能反映问题吗？我对你的选择性视而不见真的是很佩服,75.0
没觉得辽宁素质低，但有一说一，一小部分辽宁球迷的行为真挺败好感的。天天“这球员那球员明明辽宁人为什么不为辽宁队效力”言语中一种都是叛徒的感觉；然后引进不来强员就各种“我辽宁哪里不好了，来了能争冠为什么不来”基本全国有点水平的锋线内线都惦记一遍。,50.0
你自己贴标签，还一副我没有，我说的是事实的样子，你是哪里人？我能说你那里的人都不好，中国应该把你这种人还有你家乡分离出去吗，你开心吗？你自己给河南扣帽子，还要不要脸的说我说的是事实。说出你是哪里人，看看大家能说出多少你家乡作出的恶心事。,50.0
没有必要对日本过度仇恨，我不明白蒙元和满清和日本入侵不是一个性质吗，只是那两个成功了，最后的失败了，为什么我们恨失败者而不恨成功者，蒙元和满清杀的人比日本人多了去了，而且你汉人给人家当狗当了二百多年，,50.0
为什么中国现在才有个华为这么牛的公司呢?发展教育是需要时间的。。。。。马丁路德金到现在才多少年，美国依然歧视黑人，黑人有机会受高等教育才多少年呢，而且中国现在寒门出贵子都这么难，更何况资本国家的美国，他们那些从棉花地里出来的黑人，能给后代什么教育培养呢?,75.0
为啥中国乒乓球老赢，答，西方人玩的少。为啥中国球队这么弱？答：因为西方人身体好。为啥可以说黑人跑的快，不能说黑人智商低，为啥可以说黄种人跑的慢，不能说黄种人智商高？答：因为没证据表明。 因此，我想问问你的证据呢？,60.0
你“单纯”觉得黑人不好看？那你还和我辩论什么？你这种主观的回答我跟你说再多你也不能理解我想法。你在那种环境下也会选白人？你有了解过在战乱瘟疫中生存的黑人是什么样的吗？你随便百度一下我肯定你会改变想法( ͡° ͜ʖ ͡°)✧,50.0
一股傻逼山寨的浮躁炫富风…恶心到家 大学有个舍友，天津人，就是成天看郭敬明的小说，浮躁肤浅到爆，书架上全是郭敬明的东西，毕业论文写的都是郭敬明………毕业后就把此人所有联系方式都删了。留着太恶心,50.0
警惕不警惕 的标准永远只有一条，那就是恶性犯罪率，哪个种族哪个国家恶性犯罪率最高，哪个种族哪个国家就是最值得警惕的。目前来说，黑人应是恶性犯罪率最高的种族。恶性犯罪是底线，是标准。一个国家一个种族再穷，也不能强奸抢劫杀人传播艾滋病。,75.0
颜值没有高低之分?最虚伪的就是这种话！电影是拍给大众看的，尤其漫威这种，作为一个华人英雄，选角选成这样?恶心谁呢？他们的选角是符合他们印象中的黄种人形象(尤其突出眼睛小)而决不是美的黄种人形象。,75.0
简单概括无产白人，无产黑人，无产亚裔以及看起来像无产的拉丁都被歧视右派犹犹资本家，盎撒资本家，加入资本家队伍的华华，打扮的像资本家的拉丁和加入资本家——也就是所谓黑皮白心的——黑黑们都过得去剖开现象看本质，,100.0
其实男人也不一样，听说大保健白人都能比中国女的多出一倍的价钱。在中国娶个白人老婆，那真是一副光宗耀祖的模样，不是中国男人不愿意娶，而是的确不受白人女的的欢迎。（不要喷我这是美国调查的亚裔男和黑人女最不受欢迎）,75.0
我的回答不是讨论外国人在华待遇问题。另外，黑人是个种族。他们可能来自世界各地，有发达国家来的也有不发达的。再其次，我不知道你见过多少中国女人嫁给黑人？我没见过几个。也许黑男黄女很显眼，容易以偏概全。,30.0
各国各教自己的国民，你教不好，对方也没有办法。但既然如此，这警惕之心不可松，这自我教育更不可以放。南京和日本友好，这是你们自己的事，其他省也管不着，但如果下次出现战争，你们第一个跪，就别怪自己人的心狠手辣了！敌人不可怕，,50.0
1.理中客、龟男、舔狗、白骑士2.封建余孽3.msl你吓我一跳，我还以为你要说反女拳是男拳，我觉得其实这些也可以不叫男权。第一类那些人我觉得跟男权没关系，纯属是女拳的走狗要么就是女拳反串。,60.0
很多底层中国人都还没从地域歧视爬出来呢，一被歧视，就开始地域歧视:“你们觉得丑的是福建人广东人，我们这儿都是好看的”，给人一种理亏又急于逃避现实，只好拿自己同胞挡枪的感觉，当然，会踩别人以求自己得到认可这样搞地域歧视，明显就是low货,50.0
