text,hate_score
看了一下答主回答的问题，发现答主在同一时间分别在两个问题下面发了这个回答，这大概不是无意的吧，如果是开玩笑，我只能说这个玩笑真恶心，如果是有意黑人家或者为了蹭热度点名道姓暴露人家的隐私，我只能说答主真恶心。,50.0
鬼子纯属指的是，长得像鬼，最开始是洋人，我们叫洋鬼子，最后日本也入侵所以叫日本鬼子仅此而已，所以对我们来说欧美面孔为洋鬼子，日本韩国等等叫韩国鬼子和日本鬼子，至于老外，一般也就是面孔上的欧美非了，,50.0
LZ的观点虽然部分同意，但是LZ也应设身处地为了题主想一想。当一个教师在讲台上骂中国骗子多的时候，台下的中国学生很容易会联想到那老师是在骂自己是骗子。我想有过类似经历的人很容易体会LZ无奈而愤怒的心情。,50.0
我老早就说，华人并不反对种族歧视，他们只是反对自己被歧视，他们敢赤裸裸地歧视黑人尤其是非洲黑人，在歧视黑人尤其是非洲黑人上，白人和华人惊人地一致，所以大可不必为美国华人的遭遇打抱不平。而当他们回到中国后，更进一步加剧了他们的傲慢，,80.0
那就跟现在说河南人就说井盖，说东北人就说hsh一个性质。就那么一群人上个新闻搞臭一个地区，整个村我信。整个县，你让楼主去他当地民政问问多少人再说。这种七大姑八大姨吃饱了传的东西让他跑知乎来夸大其词，当年鼎盛时期的东莞才多少人，说话不但责任，真敢往知乎上发。,50.0
滥交是任何文化都不鼓励的，国内的女权癌没见识，以为西方文明就是性开放的文明，以为性保守是中国人的劣根性是封建糟粕，实际上西方是越穷越滥交。不过我鼓励国内的女权癌都赶快去西方享受性开放，别留下来祸害中国，,75.0
我在中国也被歧视。太穷了，长的也不好看，从小到大真的从来没想过找对象这件事儿。所以我对于种族歧视真无所谓，第一是在加州华人都泛滥了，哪儿去碰种族歧视。如果工作中收到歧视，那么我估计嘴都要笑咧，直接先在公司里告，,50.0
彩礼收的多难道只是江西人的专利，父母干涉子女的婚姻也不是江西人独有的，况且我的父母不会这么做，我以后也不会这么做，我们也是江西人啊，所以帽子不能扣的那么大，江西发展落后一点这种人多一点不是很正常吗？,30.0
现在只要有新闻提到东北，就定喷无疑，以为是喷子所为，现在在知乎也看到这个现象，说明我们东北真的不行了。真的可悲。我土生土长的辽宁人，这二十多年见证了东北走下坡的全程，也伤了心，如果国家能把这三个省剖出去我倒是很开心。,75.0
中国不是泱泱大国吗，弟弟。还是说你老家很落后所以才导致你如此自卑啊。 没记错的话 米兰4000亿美元的GDP是欧洲第三 那我泱泱大国的北京和上海 在欧洲是第三的水平为什么落后？？只看人均的话 瑞士比美国强吗弟弟？,50.0
感恩日本？凭什么感恩？凭他们的祖上曾经在中国烧杀抢掠无恶不作？凭他们杀了南京三十万不止的同胞？凭他们二战以后拒不道歉还歪曲历史？不好意思，就凭历史上他们在中国刻下的血痕，我就无法原谅他们，更别提感恩。你要是觉得日本那么好你就滚出中国！,80.0
是时候把这个图片再贴一次了，美国总统山上的四个总统都看着呢，搞印第安人命贵是要动摇美国立国之本的。另外美国和中国一样，也是按闹分配的，搞黑命贵可以有效维稳，减少抗议集会并降低犯罪率，搞印第安人命贵既赚不了太多选票也搞不出什么政绩，,60.0
大学的时候，班上两个男生就是回族。他们两个无时无刻都在一起，宿舍关系处得也不好。不爱干净，可以一个月不洗澡，每次从他们旁边路过都是臭臭的。信教，所以他们吃饭都是去清真食堂！大三有人发现他们半夜跑出去打麻将，吃烤肉！,50.0
中国社会是女权多还是男权多？有多少男的都认为女的应该伺候自己伺候公婆伺候孩子，他说的对吗？如果我说，很多男的都自私的很，生孩子只出精子什么也不管，很多男的都不管老婆不带孩子只知道自己吃喝玩乐，很多男的都是人渣，你愿意？,60.0
什么女权啊？作者跟女权什么关系呀？人家只是把自己生孩子的亲身经历写出来跟大家分享，这都不让人说了？中国渣男们就想控制女人，让女人老老实实做生育工具，什么生育的痛苦之类的最好都闭口不提，要不女人都不老实了都不想做免费保姆免费生育奴隶了是不？？,50.0
虽然是新疆人，但是，新疆真的落后。不论物质还是思想。但更可怕的是，有些人只要听见质疑新疆落后的声音，就很愤慨。与生俱来的“优越感”我不知道哪里来的。虽然自己是新疆人，但我承认并体会的到，真的很落后。,50.0
白左虚伪的很呵呵。去年有个项目让我安排找亚裔女做公司门面，后来挑完了来了保守派大领导要把项目停了说这太左了，因为在纽约很左就开会吵架，最后让我背锅，are you guys fvcking kidding me？国内找到职位马上滚蛋,50.0
黑人的犯罪率本就高于其他种族。郭杰瑞在抖音里曾说：“据纽约市警察局的统计，大部分的凶杀、枪击案都和黑人有关”。所以，歧视黑人是很正常的事，警察严厉对待黑人也是可以理解的。君不见，欧洲引入黑人后，治安明显变差了。,80.0
杨丽的“男的，lj”“男的，还有底线呢”就是彻头彻尾的以偏概全，跟地域黑种族黑有何区别？凭什么杨丽骂8亿男性就是“冒犯”，池子“骂”1亿河南人就是“极端行为”，麻烦您说说这两者的区别到底在哪里？,50.0
看到那种地域黑我真想赏他们两个大巴掌，跪着舔屏喊杀姐姐的时候怎么不提演员马可是河南人，喊老公的时候怎么不提宁泽涛是河南人，我在外省上大学，天天被别人问，你们那人是不是偷井盖，你们那人是不是不洗澡……地域黑没素质，咱们不理他们,50.0
口上说平等，不要种族歧视。真的平等那就应该不以肤色一视同仁啊，同样的考试成绩，给黑人优惠而不给白人黄种人墨墨优惠，那是不是歧视黑人以外的人呢？马丁路德金都呼吁大家不一肤色区分一个人的人品和能力，,50.0
&#34;外地人&#34;？？？歧视真是无处不在啊！估计北京很多外地人。这几个字深深伤害了我对首都的好感和向往！题主哪个学校毕业的啊？学的什么专业啊？我以后一定不让我的小孩报你毕业这个学校！对不起，我没有好好答题，但我就是控制不住我寄几啊！,50.0
粉转黑。才出第一个视频的时候我真的很喜欢，同为四川人觉得很亲切。后来红了就膨胀了。用力过猛，美妆实力真的很一般。很大部分也是因为看到评论里粉丝些的过分跪舔让我觉得恶心。和高佑思在一起的那些视频我真的看着就反胃。来撕。,60.0
在美国申请大学本科的亚裔本来就绝大部分都是美国人，培养出来也是美国的技术人才，而不是中国的。越在本科阶段打压亚裔，到研究生阶段能做学科研的美国人越少，只好收海外研究生，这些才是真正的外国人。短视，活该。,75.0
小孩子好好读书，不要多管闲事。高中生讲这些干嘛 举个极端点的例子，照你这么说，为什么日本人被仇视？你们怎么一个劲的斥骂历史？ 否认古代重男轻女，否认南京大屠杀，否认黑奴这不叫正视历史，承认并加以改正才是。,50.0
