text,hate_score
黑人因为肤色对比显得牙齿白，我现在也是这么觉得的。我居然歧视黑人了？我的天呐。那我应该怎么才能不觉得黑人牙齿白，进而不歧视黑人？实际中国人在这里根本不存在的所谓歧视，如果真有黑人觉得冒犯，我们不去主动提及，注意一下，,50.0
如果用标签化的方式来形容的话 上海本地人的标签就是郊区地主们 一般都与世无争闷声发大财 在上海一般被上海人调侃为乡下人 上海人就是江浙移民后代 大多在市区 一般外地人接触到的上海人就是上海人这个群体 很少有不了解上海的外地人会去接触到上海本地人,30.0
[捂脸]台湾人是真的酸，他们认为自己90年代一直是亚洲四小龙之首 ，韩国是敬陪末座，台湾1990年就已经达到人均一万美元，比韩国早四年，2000年人均就达到两万美元，比韩国早五年，但是过去十几年，他们一直被韩国人给压着，从经济到流行文化,50.0
这个问题下炸出那么多地域黑也是可以的。地域歧视还理直气壮，自诩受教育程度高的你们，有没有你们口中说的素质？评论里一堆说广西人都是人渣都混社会都没礼貌的，你说出这些话的时候，你就配不上谈素质了。科科。,50.0
如果上世纪没有白人为黑人平权呐喊，到现在黑人还是随时可能被枪杀的人群。你一口一个道德炫耀一口一个叛徒，随意揣测他人意图，你自己又何尝不是在道德高地随意指点呢。事不关己就该高高挂起的态度真的让人恶心。,50.0
美国政坛有个词叫“政治正确”骂黑人黑鬼，你多半会被群殴或者入狱，骂白人白皮猪可能没什么下场。以此类推，黑郭敬明已经是“政治正确”了。匿名，身为郭敬明后援会的前成员，刻下来的幸福时光论坛曾经发过好多贴，郭敬明吧也十多级了吧,60.0
我看他改肤色只怕是为了钓鱼 抓一把“中国人种族歧视他”的证据 （滑稽 这种人谎话连篇 他还在一个（啊不对 一样的很多个）答案下面说自己女儿双重国籍呢 呵呵呵 连常识都没有的骗子成天想着兴风作浪 把他答案踩下去就不必继续关注了,50.0
卡佛发明轮作技术也不算科学家吗？那我实在没法说服你了。你的目的是想通过否认黑人没有科学家，然后证明他们智商低对吧，证明他们就该是下等民族对吧。我没法说服一个待着主观偏见的人不要去淌前人淌过的臭水沟，毕竟他总以为自己是特别的。,75.0
上海人、广东人比同样比较抠，而且不是对自己抠，而是对别人抠，他们抠就叫精明？山西人抠就是缺点？抠怎么了，那叫会过日子，是应该提倡的美德，自古以来只有崇尚节俭的绝对没有崇尚奢侈浪费的尤其是没钱还奢侈浪费，那叫不会过日子，那才是自作死，叫败家。,30.0
1.识字对女性和男性意义一样？2.是，上前线大多数时候都是只剃男不剃女，不上前线也是 3.太常见没有拍摄价值 4.有 5.有 6.是 行吧，黑人黄人当奴隶不如白人当奴隶受害严重，平民掏粪不如领导掏粪辛苦，主观伤害更大，我赞同你。,50.0
你也不用再这里嚎，你再嚎个三天三夜，这里所有人也当你放屁。你没证没据的拿一句“我是台湾人”就想当权威？你也不看看你们诈骗行业占总人口多大比例。谁需要信你一个骗子国人？我还说我是台湾教育部的，全部课本都是“士寸”呢。吹水谁不会，少在这里装逼。,80.0
花蛇在我们中国来说就是妓女的意思，这里说只是骗子的意思概括从轻讲了，如果真是骗子的大致意思韩国网名也不会这么激动说要把他送上什么论神坛枪毙什么的，还有你觉得一个公众人物在节目里公开对另外一个女生说这个迟合适么，更何况那时候韩国女权还挺严重的。,60.0
美化侵略者的， 批斗不得？更何况还是用人民子弟兵的事迹，换个名字来美化侵略者，说句其心可诛，丝毫不为过。这位作者，你再把主体换换，换成南方种植园的黑人小孩/集中营里的犹太小孩吃了奴隶主/纳粹刽子手的糖，放到外网上，信不信你第二天直接在大街上吃花生米？,75.0
这话就不对了 中国有嘻哈 明日之子 全是黑幕 只要是这中比赛 都是黑幕 不是最恶心 中国有嘻哈剪辑直接把两个参赛者剪辑成没素质 普通吃瓜群众面对全国人的怒骂 浙江卫视出了袁立 袁立还能站出来说话有人愿意听,50.0
突然想到讲美国黑人的那个段子，你可以说 xx区黑人比例很高+xx区犯罪率很高 但是你不能说黑人区犯罪率很高，不得不得，白皮搞政治正确是不如这群类红小将00后彻底的，xx区犯罪率高都不许你说,80.0
哇，上策是自黑，我经常用。比如，养蛊听说过么，我们大河南就是，智商稍微跟不上，根本活不过童年。敢来我们河南玩么，听说过骗子总部吗，你这智商到不了郑州就被卖了……好像还没人因为我河南人歧视我。自己不当回事，别人歧视起来也没啥快感……,50.0
太对了！日本骨子里要么是不关心中国，要么是依然看不起中国。可是，曾经侵略中国的是他们！屠杀中国人的是他们！强盗不仅不反省，反而伺机继续加害受害者，这一切需要数十年不遗余力的媒体和教育宣传。,75.0
改革开放以后，一切向钱看，富裕的看不起穷的，你说的这些我有感觉，但是感觉不是很强烈，外国人在中国毕竟是少数，再怎么特权我可以假装看不到。户口这事，我不知道该操谁他妈了。北京上海歧视外地人，医疗教育福利比中西部强这么多，还用户口这么卡着，操。,50.0
你说的有道理，但黑人实在是太费拉不堪了。而且我太讨厌国内的黑人了。实际上，他们只是反对白人歧视他们，而不反对他们歧视黄种人。再说了，你把他当无产阶级同胞，他把你当黄皮猴子，主客观并不统一。,80.0
高考移民呐，自己在省里混不下去，就想去别的省抢饭吃。 一个外省乞丐逃难来福建，饿得抢人家饭吃，人家好好吃着饭呢，被他弄没了。这个外省乞丐非但没觉得自己抢劫，还讥讽本省人―― 看你们这群人，自己饭守不住，还怪别人抢了？,50.0
抱歉我成都的 还有河南人偷井盖请问是多久偷井盖？哪件事偷井盖？ 对不确定没有发生的群体说这些言论是地图炮 而对发生的群体这么说不叫地域攻击 如果一个河南人偷了井盖 那么说那个河南人偷了井盖那么不算地域攻击,30.0
还有一点，“跛子”这个词具有攻击性，所以是歧视。因此你可以说他是“残疾人”(陈述事实)，而不能说他是“跛子”(歧视)。换到目前的问题，说昂撒人和黑人“体味重”是陈述事实，说他们“臭鼬”、“白皮猪”才是歧视。,50.0
而且答主的所谓理论日本的少子化、宅男的出现都是因为男权主义，那我就奇怪了，为什么一向在知乎女权主义者口中男女平等走在前列的西欧也会出现少子化，而反而在严重压迫女性的伊斯兰世反而没有这个问题呢,50.0
中国人很多人自私，没有素质，自以为有道理这是实话，不过咋说呢，哪个社会群体没有这种人呢？加上老一辈儿的都是农村入城，文化确实比较低，没有办法的事情。但是对于中日关系老兄你要注意，日本或许不是华夏最大的敌人，,50.0
玩dota2那么久就跟人喷过两次，一次说的普通话，听不出口音，另一次就是东北的。别人不骂我我肯定不会主动骂的，如果只是说个菜，傻逼什么的我估计也会解释。东北大神上去就说艹尼玛，真的是我最恶心的一次了。,50.0
搞得好像他们去国外就高人一等一样，亚裔里最底层的就是华裔，美国社会最容易被歧视被忽略不计的就是华裔。还有人说有钱人都不爱国，我笑了，中国人人民共和国，有钱人这个东西一直都是少数，资本家们都是没有良心的玩意儿，搞的好像有钱人做的就是对的，什么年代了还金钱崇拜,60.0
首先 我国是社会主义国家不是资本主义 ，新中国不就是为了消灭阶级而存在的？什么叫阶级？印度的种族阶级，美国的黑人奴隶制，封建王朝的王公贵族，这是阶级，你现在见到比你官大的要下跪？你吃不上饭，被限制人生自由？需要被卖身？,50.0
我不同意你这样的观点。印第安人可不可怜？在美洲有没有自己的文明，我可以告诉你，确实有。？结果怎样？黑人也在非洲建立自己的国家。也有自己的文明。结果怎么样？印第安人被屠杀。黑人被当做奴隶贩卖。,50.0
我说怎么突然冒出来入籍争议有人在微博教说这是在国外的人要进来，还双重国籍，还有黑人要进来（我反感这个），我并不认为黑人进来低素质的进来于国有利，但我心里也在想怎么突然就火了？还有人教怎么去提意见,50.0
说实话后来这么多黑河南的 一部分是跟风 但是究其原因是河南人自己作 出了省自然就代表了河南人了 坑蒙拐骗无恶不作 车站的骗子有多少河南人你们心里没点b数？现在整顿了就开始喊冤 以前被骗的人呢 我不否认哪个地方都有坏人 但在当时车站的骗子河南的特别多,50.0
也有很多人恶心twice啊，这个团再怎么样，当时处理周子瑜的事情jyp真的很恶心，YouTube上全都在说中国人怎么这样欺负台湾人，中国人小心眼，看的人觉得“你以为你是谁啊？！”jpy这件事太恶心，不喜欢Twice也是因为这件事,50.0
同感。而且都结婚了有孩子了，还 ……呃小姑娘？？？呵呵。满篇的优越感……却连几万块的衣服都不舍得送公婆？？地域歧视，虽然我不是山东人，但我认识的山东人还有他们的家人都很好，真心看不惯这种无脑黑。,50.0
没办法你去恨那些骗子吧 我上回也被骗了 卖家也是说怀孕 坐标广东 说是港代 被她这么一搞只要坐标是广东的我都不会考虑 不是地域黑 而是被骗怕了 谁知道你到底是真还是假 宁可信其有不可信其无嘛,30.0
所以无论是黑命贵还是黑人社区的治安问题，黑人素质低下问题，大学招生优待黑人问题，这些问题都是由底层白人来买单，真正的高层白人一分钱也不用出，而且这种赤裸裸的推卸责任以及打压底层的做法有一个美丽的名字，,50.0
说一句打人是不对的，就拿工作说事被喷女权癌，咋滴？知乎的某些老古董还想把女性踩在脚下，不爽就打？他妈那一代被他爹家暴到他成人还不够，还想下一代的孩子生活在家庭暴力影响下，看看这里的评论，原来中国的“高知”内心想法真的暴力可怕，怪不得现在家庭暴力还是那么多,50.0
说的很对，北京上海恶心的要死，我们当时高考，有很多人专门搞上海户口考试，以很低的分数考进重点大学。其实是个学渣！中国的教育极度的不公平？？你说西部地区，教育落后，给予加分，很正常。北京上海占有那么多资源还这样，真的很恶心,50.0
说得好像有人给这黑人助威了似的，反倒是有不少人拼命为白人老爷粉饰罢了。美帝的亚裔？人家是高华，跟我没一丁点儿关系。白人老爷歧视不歧视我也不在乎——谁还会在乎敌人是否歧视你？只不过有些黄皮拼命为白人老爷粉饰的行为太让人恶心了。,80.0
