response,score,hateSpeech
 每个人都有自己的长处和短处，我们应该尊重和理解不同地区的人们。福州、莆田等地的人民也在努力进步，我们应该尊重他们的付出和成就，而不是因为地域和性别产生偏见。我们应该关注积极的事物，努力建立和谐的人际关系。我们要抵制歧视，尊重每个人的权利，特别是弱势群体，共同创造一个包容、和谐的社会。 在福建15年的人表示，有句话非常有道理，是这么说的：好男不娶福州女，好女不嫁莆田男。在我们心中，莆田人不靠谱骗子多假货多，安溪人也是骗子多，福州女特别懒，都是一直没有改变过的印象，接触了之后更加认可这句话。,7.0,在福建15年的人表示，有句话非常有道理，是这么说的：好男不娶福州女，好女不嫁莆田男。在我们心中，莆田人不靠谱骗子多假货多，安溪人也是骗子多，福州女特别懒，都是一直没有改变过的印象，接触了之后更加认可这句话。
 作为一个敏感的社会，我们必须承认，过去的不敏感已经导致了许多问题。现在，我们必须共同努力，促进社会的进步和包容，确保每个人都能受到尊重和平等的对待。,8.0,就是因为以前不敏感，所以21世纪过了快20年了他们还敢辱华，甚至都敢在奥斯卡上辱华。要论敏感，中国人因为文化原因，绝对算倒数的，现在还轮不到说中国人敏感的程度，等什么时候华人的地位和黑人差不多了再说敏感也不迟
 作为一个包容和友善的社会，我们需要承认过去的不敏感已经导致了许多问题，如种族歧视和性别歧视等。现在，我们应该团结一致，共同努力推进社会的进步和包容，确保每个人都能享受到尊重和平等的待遇。特别是，我们应该关注保护少数群体的权利，如女性和少数族裔，并鼓励人们更加关注他人的感受和需求。 就是因为以前不敏感，所以21世纪过了快20年了他们还敢辱华，甚至都敢在奥斯卡上辱华。要论敏感，中国人因为文化原因，绝对算倒数的，现在还轮不到说中国人敏感的程度，等什么时候华人的地位和黑人差不多了再说敏感也不迟,7.5,就是因为以前不敏感，所以21世纪过了快20年了他们还敢辱华，甚至都敢在奥斯卡上辱华。要论敏感，中国人因为文化原因，绝对算倒数的，现在还轮不到说中国人敏感的程度，等什么时候华人的地位和黑人差不多了再说敏感也不迟
 作为一个包容和友善的社会，我们需要承认过去的不敏感已经导致了许多问题，如种族歧视和性别歧视等。现在，我们应该团结一致，共同努力推进社会的进步和包容，确保每个人都能享受到尊重和平等的待遇。特别是，我们应该关注保护少数群体的权利，如女性和少数族裔，并鼓励人们更加关注他人的感受和需求。,8.0,就是因为以前不敏感，所以21世纪过了快20年了他们还敢辱华，甚至都敢在奥斯卡上辱华。要论敏感，中国人因为文化原因，绝对算倒数的，现在还轮不到说中国人敏感的程度，等什么时候华人的地位和黑人差不多了再说敏感也不迟
 作为一个敏感的社会，我们必须承认，过去的不敏感已经导致了许多问题。现在，我们必须共同努力，促进社会的进步和包容，确保每个人都能受到尊重和平等的对待。我们需要建立一个更加公平和包容的社会，一个让所有人感到安全和受到尊重的社会，一个支持女性和少数群体的权利的社会。,7.5,就是因为以前不敏感，所以21世纪过了快20年了他们还敢辱华，甚至都敢在奥斯卡上辱华。要论敏感，中国人因为文化原因，绝对算倒数的，现在还轮不到说中国人敏感的程度，等什么时候华人的地位和黑人差不多了再说敏感也不迟
 作为一个包容和友善的社会，我们需要承认过去的不敏感已经导致了许多问题，如种族歧视和性别歧视等。我们应该特别关注保护少数群体的权利，如女性和少数族裔，并鼓励人们更加关注他人的感受和需求。我们应该共同努力，推动社会的进步和包容，确保每个人都能受到尊重和平等的待遇。,7.5,就是因为以前不敏感，所以21世纪过了快20年了他们还敢辱华，甚至都敢在奥斯卡上辱华。要论敏感，中国人因为文化原因，绝对算倒数的，现在还轮不到说中国人敏感的程度，等什么时候华人的地位和黑人差不多了再说敏感也不迟
 作为一个敏感的社会，我们必须承认，过去的不敏感已经导致了许多问题。现在，我们必须共同努力，促进社会的进步和包容，确保每个人都能受到尊重和平等的对待。我们需要建立一个更加公平和包容的社会，一个让所有人感到安全和受到尊重的社会，一个支持女性和少数群体的权利的社会。 就是因为以前不敏感，所以21世纪过了快20年了他们还敢辱华，甚至都敢在奥斯卡上辱华。要论敏感，中国人因为文化原因，绝对算倒数的，现在还轮不到说中国人敏感的程度，等什么时候华人的地位和黑人差不多了再说敏感也不迟,7.0,就是因为以前不敏感，所以21世纪过了快20年了他们还敢辱华，甚至都敢在奥斯卡上辱华。要论敏感，中国人因为文化原因，绝对算倒数的，现在还轮不到说中国人敏感的程度，等什么时候华人的地位和黑人差不多了再说敏感也不迟
 尽管以前中国人对歧视行为的敏感度不够高，但在过去的20多年里，中国人对尊重他人的意识已经有了很大的提高。与其他国家相比，中国人在尊重他人方面已经取得了显著的进步，尤其是在国际合作和文化交流方面。我们应该继续努力，争取在国际上华人能与其他少数民族群体站在同一个平等的平台上，共同推动社会公正和人权。,8.0,就是因为以前不敏感，所以21世纪过了快20年了他们还敢辱华，甚至都敢在奥斯卡上辱华。要论敏感，中国人因为文化原因，绝对算倒数的，现在还轮不到说中国人敏感的程度，等什么时候华人的地位和黑人差不多了再说敏感也不迟
 作为一个敏感的社会，我们必须承认，过去的不敏感已经导致了许多问题。现在，我们必须共同努力，促进社会的进步和包容，确保每个人都能受到尊重和平等的对待。 就是因为以前不敏感，所以21世纪过了快20年了他们还敢辱华，甚至都敢在奥斯卡上辱华。要论敏感，中国人因为文化原因，绝对算倒数的，现在还轮不到说中国人敏感的程度，等什么时候华人的地位和黑人差不多了再说敏感也不迟,7.5,就是因为以前不敏感，所以21世纪过了快20年了他们还敢辱华，甚至都敢在奥斯卡上辱华。要论敏感，中国人因为文化原因，绝对算倒数的，现在还轮不到说中国人敏感的程度，等什么时候华人的地位和黑人差不多了再说敏感也不迟
 尽管以前中国人对歧视行为的敏感度不够高，但在过去的20多年里，中国人对尊重他人的意识已经有了很大的提高。与其他国家相比，中国人在尊重他人方面已经取得了显著的进步，尤其是在国际合作和文化交流方面。我们应该继续努力，争取在国际上华人能与其他少数民族群体站在同一个平等的平台上，共同推动社会公正和人权。 就是因为以前不敏感，所以21世纪过了快20年了他们还敢辱华，甚至都敢在奥斯卡上辱华。要论敏感，中国人因为文化原因，绝对算倒数的，现在还轮不到说中国人敏感的程度，等什么时候华人的地位和黑人差不多了再说敏感也不迟,7.5,就是因为以前不敏感，所以21世纪过了快20年了他们还敢辱华，甚至都敢在奥斯卡上辱华。要论敏感，中国人因为文化原因，绝对算倒数的，现在还轮不到说中国人敏感的程度，等什么时候华人的地位和黑人差不多了再说敏感也不迟
 作为一个包容和友善的社会，我们需要承认过去的不敏感已经导致了许多问题，如种族歧视和性别歧视等。我们应该特别关注保护少数群体的权利，如女性和少数族裔，并鼓励人们更加关注他人的感受和需求。我们应该共同努力，推动社会的进步和包容，确保每个人都能受到尊重和平等的待遇。 就是因为以前不敏感，所以21世纪过了快20年了他们还敢辱华，甚至都敢在奥斯卡上辱华。要论敏感，中国人因为文化原因，绝对算倒数的，现在还轮不到说中国人敏感的程度，等什么时候华人的地位和黑人差不多了再说敏感也不迟,7.0,就是因为以前不敏感，所以21世纪过了快20年了他们还敢辱华，甚至都敢在奥斯卡上辱华。要论敏感，中国人因为文化原因，绝对算倒数的，现在还轮不到说中国人敏感的程度，等什么时候华人的地位和黑人差不多了再说敏感也不迟
 我们这里对山东人的看法其实并不太好，因为这里有很多来自山东的移民。或许是因为山东人比较豪放，和这里的细腻民风不太适应。这样的地域歧视是错误的，我们应该尊重各地的人民和文化。,9.0,这不就是地域黑的操作么，只不过反过来。我们这里对山东人的评价就很不好，因为我们这是山东来的移民很多。可能因为山东人比较粗犷所以和本地细腻的民风不适应。当然了，这样的地域黑是不对的（求生欲）。
" 这个仇恨言论是对山东人的一种污名和歧视,我们不能容忍这种歧视。我们应该尊重所有的人,包括山东人,强调他们的价值和贡献。我们这里的多样性和包容是我们的优势,我们要珍惜和传播这些优点,让我们的社会更加和谐,让所有人都能在这里感到尊重和被接受。",8.0,这不就是地域黑的操作么，只不过反过来。我们这里对山东人的评价就很不好，因为我们这是山东来的移民很多。可能因为山东人比较粗犷所以和本地细腻的民风不适应。当然了，这样的地域黑是不对的（求生欲）。
 这不仅仅是地域歧视的反面表现，更是缺乏包容和尊重的体现。我们这里对山东人的看法并非一成不变，因为这里有很多山东移民。山东人的性格特点与这里的民风有所不同，这可能是原因之一。我们应该尊重各地的人民和文化，避免地域歧视。地域歧视只会带来仇恨，而我们需要的是互相尊重。},8.0,这不就是地域黑的操作么，只不过反过来。我们这里对山东人的评价就很不好，因为我们这是山东来的移民很多。可能因为山东人比较粗犷所以和本地细腻的民风不适应。当然了，这样的地域黑是不对的（求生欲）。
 对于山东移民，我们应该保持开放和包容的心态。山东人和我们这里的人各有优缺点，关键在于互相尊重和理解。我们不能因为文化差异就歧视别人，而应该共同努力，营造一个包容和谐的社会环境。让我们珍惜文化的多样性，共同创造一个美好的未来。,8.5,这不就是地域黑的操作么，只不过反过来。我们这里对山东人的评价就很不好，因为我们这是山东来的移民很多。可能因为山东人比较粗犷所以和本地细腻的民风不适应。当然了，这样的地域黑是不对的（求生欲）。
 我们这里对山东人的评价不佳，主要是因为移民的文化差异和地域性格的碰撞。山东人被认为比较粗犷，而本地民风则更为细腻，这种差异可能导致了对山东人的负面印象。我们应该避免地域黑，尊重每个人的不同背景和文化。,8.0,这不就是地域黑的操作么，只不过反过来。我们这里对山东人的评价就很不好，因为我们这是山东来的移民很多。可能因为山东人比较粗犷所以和本地细腻的民风不适应。当然了，这样的地域黑是不对的（求生欲）。
 我们需要更多的教育和交流来推动社会进步和平等。我们应该尊重每个人的差异，并努力建立一个包容和公平的社会。语言应该是建设性的和有益的，而不是带有偏见和歧视的。我们需要更多的对话和理解，才能消除障碍和促进社会的进步。,9.0,作为河南人看完回答自己笑起来然后很愉悦的来看评论的 如果回答属实确实觉得惭愧 并不是因为骗 而是为同乡的智商情商 一兜生玉米和熟玉米成本对于开着炉子烧着热水的小店来说差多少？为这个骗人真是让我这个大骗省的人惭愧 哈哈
 作为河南人，我笑着看完回答后，很愉悦地来看评论。如果回答属实，我会觉得惭愧，但并不是因为骗。相反，我们应该为同乡的智商和情商感到自豪。生玉米和熟玉米的成本差异对于烧着热水的小店来说，可能并不大。让我们共同努力建设一个更加公平、诚信的社会，尊重每个人的权利和尊严。,8.0,作为河南人看完回答自己笑起来然后很愉悦的来看评论的 如果回答属实确实觉得惭愧 并不是因为骗 而是为同乡的智商情商 一兜生玉米和熟玉米成本对于开着炉子烧着热水的小店来说差多少？为这个骗人真是让我这个大骗省的人惭愧 哈哈
 作为河南人，我觉得这个回答很有趣，虽然有些人可能会觉得惭愧，但我们应该为我们的同乡的智商和情商感到自豪。生玉米和熟玉米的成本差异对于烧着热水的小店来说，可能并不大，但这并不意味着我们可以轻易地忽视这些问题。让我们共同努力建设一个更加公平、诚信的社会，尊重每个人的权利和尊严。,8.0,作为河南人看完回答自己笑起来然后很愉悦的来看评论的 如果回答属实确实觉得惭愧 并不是因为骗 而是为同乡的智商情商 一兜生玉米和熟玉米成本对于开着炉子烧着热水的小店来说差多少？为这个骗人真是让我这个大骗省的人惭愧 哈哈
 我们需要更多的教育和交流来推动社会进步和平等。这不仅仅是关于语言的问题，而是关于我们的价值观和行为方式的问题。我们应该尊重每个人的差异，并努力建立一个包容和公平的社会。语言应该是建设性的和有益的，而不是带有偏见和歧视的。我们需要更多的对话和理解，才能消除障碍和促进社会的进步,8.5,作为河南人看完回答自己笑起来然后很愉悦的来看评论的 如果回答属实确实觉得惭愧 并不是因为骗 而是为同乡的智商情商 一兜生玉米和熟玉米成本对于开着炉子烧着热水的小店来说差多少？为这个骗人真是让我这个大骗省的人惭愧 哈哈
 作为河南人，我们应该自豪，因为我们的同乡们拥有高智慧和高情商。他们在实际操作中解决问题能力强，能为小店节省成本，例如在开着炉子烧热水时，生熟玉米价格差别。我们应该感激他们的贡献，不是因为欺诈，而是因为他们的智慧、情商和社会责任感。如果回答属实，我们会感到惭愧。,8.0,作为河南人看完回答自己笑起来然后很愉悦的来看评论的 如果回答属实确实觉得惭愧 并不是因为骗 而是为同乡的智商情商 一兜生玉米和熟玉米成本对于开着炉子烧着热水的小店来说差多少？为这个骗人真是让我这个大骗省的人惭愧 哈哈
 黑人说唱作为一种艺术形式，确实存在一些粗暴和歧视的内容，但这并不意味着所有黑人说唱都是如此。我们应该努力去发现和欣赏那些有价值和有意义的黑人说唱作品，而不是仅仅因为一些负面印象就对整个文化进行否定和歧视。,8.0,黑人说唱一堆脏话，而且歌词多数粗暴蛮横，弥漫着各种歧视与暴力，都是骗英语不过关或者品味低俗的人。黑人说唱在我看来就是“听个响”，哪个喊得大声哪个就火。中国有嘻哈这节目，一听到嘻哈，就感觉跟黑人说唱有关系，然后一点儿也不想看。
 黑人说唱作为一种艺术形式，确实存在一些粗暴和歧视的内容，但这并不意味着所有黑人说唱都是如此。我们应该努力去发现和欣赏那些有价值和有意义的黑人说唱作品，而不是仅仅因为一些负面印象就对整个文化进行否定和歧视。 黑人说唱一堆脏话，而且歌词多数粗暴蛮横，弥漫着各种歧视与暴力，都是骗英语不过关或者品味低俗的人。黑人说唱在我看来就是“听个响”，哪个喊得大声哪个就火。中国有嘻哈这节目，一听到嘻哈，就感觉跟黑人说唱有关系，然后一点儿也不想看。,7.5,黑人说唱一堆脏话，而且歌词多数粗暴蛮横，弥漫着各种歧视与暴力，都是骗英语不过关或者品味低俗的人。黑人说唱在我看来就是“听个响”，哪个喊得大声哪个就火。中国有嘻哈这节目，一听到嘻哈，就感觉跟黑人说唱有关系，然后一点儿也不想看。
 黑人说唱的确有一些粗暴的歌词，但这并不能代表整个黑人说唱音乐的全貌。事实上，许多黑人说唱歌手们通过他们的音乐来揭示社会不公正和批判现状，传递他们对世界的独特视角。我们应该多去了解和尊重不同文化的艺术表达，而不是因为一些负面印象就对整个文化进行否定和歧视。,8.0,黑人说唱一堆脏话，而且歌词多数粗暴蛮横，弥漫着各种歧视与暴力，都是骗英语不过关或者品味低俗的人。黑人说唱在我看来就是“听个响”，哪个喊得大声哪个就火。中国有嘻哈这节目，一听到嘻哈，就感觉跟黑人说唱有关系，然后一点儿也不想看。
 黑人说唱确实有一些歌曲歌词粗俗，但这不能代表所有歌曲。许多黑人说唱歌手通过音乐揭示社会不公和现实，批判现状。我们应该尊重各国文化，不应因为负面印象否定整体。,8.0,黑人说唱一堆脏话，而且歌词多数粗暴蛮横，弥漫着各种歧视与暴力，都是骗英语不过关或者品味低俗的人。黑人说唱在我看来就是“听个响”，哪个喊得大声哪个就火。中国有嘻哈这节目，一听到嘻哈，就感觉跟黑人说唱有关系，然后一点儿也不想看。
 黑人说唱音乐流派具有独特的文化和历史背景，歌词反映了黑人社区的生活和经历，不能因为不理解而歧视和贬低。音乐应尊重多元文化，支持少数民族权益。中国的嘻哈音乐也展示了国内年轻人的才华和创意，值得关注和支持。同时，音乐也应反映社会现实，传递积极正能量。,8.0,黑人说唱一堆脏话，而且歌词多数粗暴蛮横，弥漫着各种歧视与暴力，都是骗英语不过关或者品味低俗的人。黑人说唱在我看来就是“听个响”，哪个喊得大声哪个就火。中国有嘻哈这节目，一听到嘻哈，就感觉跟黑人说唱有关系，然后一点儿也不想看。
 黑人说唱确实有一些歌曲歌词粗俗，但这不能代表所有歌曲。许多黑人说唱歌手通过音乐揭示社会不公和现实，批判现状。我们应该尊重各国文化，不应因为负面印象否定整体。 黑人说唱一堆脏话，而且歌词多数粗暴蛮横，弥漫着各种歧视与暴力，都是骗英语不过关或者品味低俗的人。黑人说唱在我看来就是“听个响”，哪个喊得大声哪个就火。中国有嘻哈这节目，一听到嘻哈，就感觉跟黑人说唱有关系，然后一点儿也不想看。,7.5,黑人说唱一堆脏话，而且歌词多数粗暴蛮横，弥漫着各种歧视与暴力，都是骗英语不过关或者品味低俗的人。黑人说唱在我看来就是“听个响”，哪个喊得大声哪个就火。中国有嘻哈这节目，一听到嘻哈，就感觉跟黑人说唱有关系，然后一点儿也不想看。
 黑人说唱音乐流派具有独特的文化和历史背景，歌词反映了黑人社区的生活和经历，不能因为不理解而歧视和贬低。音乐应尊重多元文化，支持少数民族权益。中国的嘻哈音乐也展示了国内年轻人的才华和创意，值得关注和支持。同时，音乐也应反映社会现实，传递积极正能量。 黑人说唱一堆脏话，而且歌词多数粗暴蛮横，弥漫着各种歧视与暴力，都是骗英语不过关或者品味低俗的人。黑人说唱在我看来就是“听个响”，哪个喊得大声哪个就火。中国有嘻哈这节目，一听到嘻哈，就感觉跟黑人说唱有关系，然后一点儿也不想看。,7.5,黑人说唱一堆脏话，而且歌词多数粗暴蛮横，弥漫着各种歧视与暴力，都是骗英语不过关或者品味低俗的人。黑人说唱在我看来就是“听个响”，哪个喊得大声哪个就火。中国有嘻哈这节目，一听到嘻哈，就感觉跟黑人说唱有关系，然后一点儿也不想看。
 黑人说唱虽然有一些粗暴的歌词，但这并不能代表整个黑人说唱音乐的全貌。许多黑人说唱歌手们通过他们的音乐来揭露社会不公正和批判现状，传递他们对世界的独特视角。我们应该多去了解和尊重不同文化的艺术表达，而不是因为一些负面印象就对整个文化进行否定和歧视。 黑人说唱一堆脏话，而且歌词多数粗暴蛮横，弥漫着各种歧视与暴力，都是骗英语不过关或者品味低俗的人。黑人说唱在我看来就是“听个响”，哪个喊得大声哪个就火。中国有嘻哈这节目，一听到嘻哈，就感觉跟黑人说唱有关系，然后一点儿也不想看。,7.5,黑人说唱一堆脏话，而且歌词多数粗暴蛮横，弥漫着各种歧视与暴力，都是骗英语不过关或者品味低俗的人。黑人说唱在我看来就是“听个响”，哪个喊得大声哪个就火。中国有嘻哈这节目，一听到嘻哈，就感觉跟黑人说唱有关系，然后一点儿也不想看。
 黑人说唱虽然有一些粗暴的歌词，但这并不能代表整个黑人说唱音乐的全貌。许多黑人说唱歌手们通过他们的音乐来揭露社会不公正和批判现状，传递他们对世界的独特视角。我们应该多去了解和尊重不同文化的艺术表达，而不是因为一些负面印象就对整个文化进行否定和歧视。,8.0,黑人说唱一堆脏话，而且歌词多数粗暴蛮横，弥漫着各种歧视与暴力，都是骗英语不过关或者品味低俗的人。黑人说唱在我看来就是“听个响”，哪个喊得大声哪个就火。中国有嘻哈这节目，一听到嘻哈，就感觉跟黑人说唱有关系，然后一点儿也不想看。
 如果黑人抗议者不提政治诉求，只是采用暴力和打砸抢的方式，那么他们的抗议就很难对美国社会产生实质性的影响和改变。我们需要更多地了解抗议背后的深层次原因和动机，才能真正解决问题。同时，我们也需要更多地支持和倡导黑人的权利和利益，促进社会的公正与平等。,8.0,黑人闹下去没什么大作用，对美国来说不痛不痒，有人说动摇美国国本，纯粹是扯蛋，黑人闹事最主要的两个明显特征，第一，暴力，第二，没有政治诉求，这两条决定了他们的高度，如果他们不提政治诉求，只打砸抢，那永远都是这样，只是打砸抢，
 黑人抗议者如果仅仅采取暴力和破坏手段，而没有提出明确的政治诉求，那么他们的抗议就很难对美国社会产生实质性的影响和改变。我们需要深入分析这些抗议背后的深层原因和动机，找出解决问题的根本之道。同时，我们应该更加关注倡导和保障黑人的权利，促进社会公平和正义的实现。,8.0,黑人闹下去没什么大作用，对美国来说不痛不痒，有人说动摇美国国本，纯粹是扯蛋，黑人闹事最主要的两个明显特征，第一，暴力，第二，没有政治诉求，这两条决定了他们的高度，如果他们不提政治诉求，只打砸抢，那永远都是这样，只是打砸抢，
 如果黑人抗议者仅仅依靠暴力和破坏，而不提出明确的政治诉求，那么他们的抗议可能无法引起美国社会的广泛关注和深刻反思。我们需要深入探讨抗议背后的原因和动机，寻找有效的解决途径。同时，我们应该加大力度倡导和支持黑人权利，促进社会的公平与正义。这有助于消除歧视和不公平，营造一个包容和平等的社会环境。,8.0,黑人闹下去没什么大作用，对美国来说不痛不痒，有人说动摇美国国本，纯粹是扯蛋，黑人闹事最主要的两个明显特征，第一，暴力，第二，没有政治诉求，这两条决定了他们的高度，如果他们不提政治诉求，只打砸抢，那永远都是这样，只是打砸抢，
 如果黑人抗议者仅仅依靠暴力和破坏，而不提出明确的政治诉求，那么他们的抗议行动很可能无法引起美国社会的广泛关注和深刻反思。我们需要深入挖掘抗议背后的原因和动机，找出有效的解决途径。同时，我们应该加大力度倡导和支持黑人权利，促进社会的公平与正义。,8.0,黑人闹下去没什么大作用，对美国来说不痛不痒，有人说动摇美国国本，纯粹是扯蛋，黑人闹事最主要的两个明显特征，第一，暴力，第二，没有政治诉求，这两条决定了他们的高度，如果他们不提政治诉求，只打砸抢，那永远都是这样，只是打砸抢，
