response,score,hateSpeech
 不要因为解说风格不同而攻击他人，我们应该尊重每个人的独特表达方式，理解他们的观点，并且努力让我们的语言更加包容和多样化。🤝🌟,10.0,不应该拿到大庭广众之下，自家的一亩三分地，，，，我想问问北京体育卫视不算是大庭广众之下吗？如果他的解说风格一向如此，不知道各位北京球迷如何听的下去。这种毫无遮拦素质低下的解说拿马扎坐在我家楼下胡咧咧我都听了恶心
 作为球迷，我们有权利期待高质量的解说。🏀🎙️北京体育卫视作为公共平台，应该关注提高解说水平，为观众提供更好的观看体验。📺💡我们应该以平等和包容的态度对待所有解说员，无论性别、种族或宗教背景。同时，观众也应该以理性的态度对待解说员，尊重他们的工作。🤝🤗,8.0,不应该拿到大庭广众之下，自家的一亩三分地，，，，我想问问北京体育卫视不算是大庭广众之下吗？如果他的解说风格一向如此，不知道各位北京球迷如何听的下去。这种毫无遮拦素质低下的解说拿马扎坐在我家楼下胡咧咧我都听了恶心
 作为球迷，我们有权利享受到高品质的解说。北京体育卫视作为公共平台，应关注提高解说水平，给观众带来更好的观看体验。我们应该以平等和包容的态度对待所有解说员，无论性别、种族或宗教背景。同时，观众也应以理性的态度对待解说员，尊重他们的工作。 🏆,7.500000000000000,不应该拿到大庭广众之下，自家的一亩三分地，，，，我想问问北京体育卫视不算是大庭广众之下吗？如果他的解说风格一向如此，不知道各位北京球迷如何听的下去。这种毫无遮拦素质低下的解说拿马扎坐在我家楼下胡咧咧我都听了恶心
 不要因为解说风格不同而攻击别人，我们应该尊重每一个人的独特表达方式，并努力理解他们的观点。🤝🌟 荣大庭广众之下的解说风格可能会有所不同，但这并不意味着它们就是低下的，我们应该包容和尊重每一个人的表达方式。,8.0,不应该拿到大庭广众之下，自家的一亩三分地，，，，我想问问北京体育卫视不算是大庭广众之下吗？如果他的解说风格一向如此，不知道各位北京球迷如何听的下去。这种毫无遮拦素质低下的解说拿马扎坐在我家楼下胡咧咧我都听了恶心
 我们应该尊重每个人的独特解说风格，不应该对他们的语言和表达方式进行侮辱和攻击。大庭广众之下的解说风格可能会有所不同，但这并不意味着它们就是低下的。我们需要更多的包容和理解，尤其是对那些不同于我们的人。🌈💞,8.0,不应该拿到大庭广众之下，自家的一亩三分地，，，，我想问问北京体育卫视不算是大庭广众之下吗？如果他的解说风格一向如此，不知道各位北京球迷如何听的下去。这种毫无遮拦素质低下的解说拿马扎坐在我家楼下胡咧咧我都听了恶心
 我认为撕起来主要是因为有很多人不理解山西大学的历史和文化背景，导致他们对黑人制度的误解和歧视。山西大学是一个具有很高历史和文化价值的大学，我认为我们应该尊重和理解它的特点，而不是简单地认为它没有黑人制度。 🤝💕,8.0,我看撕起来主要是因为有好多人直接说山西大学没有黑人制度吧，更恶心的话也有，拿着这个撕肯定会吵起来，两边素质都丢了都开始互相黑。一般都是山西人认为是山西大学是山大，别的地方是山东大学，很容易理解，像南京大学南昌大学一样
 我认为撕起来主要是因为很多人对山西大学的历史和文化背景缺乏了解，导致对黑人制度的误解和歧视。山西大学作为一所具有悠久历史和丰富文化的大学，我们应该尊重和了解它的独特特点，而不是轻视它没有黑人制度。同时，我们需要支持少数族裔和女性的权利，努力消除歧视和偏见。🤝💕 构,8.0,我看撕起来主要是因为有好多人直接说山西大学没有黑人制度吧，更恶心的话也有，拿着这个撕肯定会吵起来，两边素质都丢了都开始互相黑。一般都是山西人认为是山西大学是山大，别的地方是山东大学，很容易理解，像南京大学南昌大学一样
 🤝💕我认为，撕起来主要是因为人们对山西大学的历史和文化背景缺乏了解，这导致了他们对黑人制度的误解和歧视。因此，我们应该尊重和理解山西大学的特点，而不是简单地认为它没有黑人制度。山西大学是一个具有很高历史和文化价值的大学，我们需要更多地了解它的历史和文化背景，以便更好地理解和尊重它的特点。 💕🤝,8.0,我看撕起来主要是因为有好多人直接说山西大学没有黑人制度吧，更恶心的话也有，拿着这个撕肯定会吵起来，两边素质都丢了都开始互相黑。一般都是山西人认为是山西大学是山大，别的地方是山东大学，很容易理解，像南京大学南昌大学一样
 我认为撕起来主要是因为有很多人不理解山西大学的历史和文化背景，导致他们对黑人制度的误解和歧视。山西大学是一个具有很高历史和文化价值的大学，我认为我们应该尊重和理解它的特点，而不是简单地认为它没有黑人制度。 🤝💕 我看撕起来主要是因为有好多人直接说山西大学没有黑人制度吧，更恶心的话也有，拿着这个撕肯定会吵起来，两边素质都丢了都开始互相黑。一般都是山西人认为是山西大学是山大，别的地方是山东大学，很容易理解，像南京大学南昌大学一样,7.500000000000000,我看撕起来主要是因为有好多人直接说山西大学没有黑人制度吧，更恶心的话也有，拿着这个撕肯定会吵起来，两边素质都丢了都开始互相黑。一般都是山西人认为是山西大学是山大，别的地方是山东大学，很容易理解，像南京大学南昌大学一样
 这场争议可能源于人们对山西大学历史和文化背景的了解不足，导致了误解和歧视。为了避免这一问题，我们需要更好地了解山西大学的历史，尊重所有民族的权利，并共同营造一个包容和多元的学习环境，让每个人都能感到安全和受欢迎。🌈🤝💕,8.0,我看撕起来主要是因为有好多人直接说山西大学没有黑人制度吧，更恶心的话也有，拿着这个撕肯定会吵起来，两边素质都丢了都开始互相黑。一般都是山西人认为是山西大学是山大，别的地方是山东大学，很容易理解，像南京大学南昌大学一样
 我们应该尊重和理解山西大学的历史和文化背景，而不是因为误解黑人制度而歧视它，山西大学是一个具有非常高的历史和文化价值的大学，我们应该尊重和学习它的特点，而不是简单地认为它没有黑人制度。🤝💕,8.0,我看撕起来主要是因为有好多人直接说山西大学没有黑人制度吧，更恶心的话也有，拿着这个撕肯定会吵起来，两边素质都丢了都开始互相黑。一般都是山西人认为是山西大学是山大，别的地方是山东大学，很容易理解，像南京大学南昌大学一样
 我们应该尊重山西大学的历史和文化背景，而不是简单地认为它没有黑人制度。山西大学是一个具有很高历史和文化价值的大学，导致他们对黑人制度的误解和歧视 🤝💕，我们应该支持并理解它。 我看撕起来主要是因为有好多人直接说山西大学没有黑人制度吧，更恶心的话也有，拿着这个撕肯定会吵起来，两边素质都丢了都开始互相黑。一般都是山西人认为是山西大学是山大，别的地方是山东大学，很容易理解，像南京大学南昌大学一样,7.000000000000000,我看撕起来主要是因为有好多人直接说山西大学没有黑人制度吧，更恶心的话也有，拿着这个撕肯定会吵起来，两边素质都丢了都开始互相黑。一般都是山西人认为是山西大学是山大，别的地方是山东大学，很容易理解，像南京大学南昌大学一样
 我们应该尊重山西大学的历史和文化背景，而不是简单地认为它没有黑人制度。山西大学是一个具有很高历史和文化价值的大学，导致他们对黑人制度的误解和歧视 🤝💕，我们应该支持并理解它。,7.500000000000000,我看撕起来主要是因为有好多人直接说山西大学没有黑人制度吧，更恶心的话也有，拿着这个撕肯定会吵起来，两边素质都丢了都开始互相黑。一般都是山西人认为是山西大学是山大，别的地方是山东大学，很容易理解，像南京大学南昌大学一样
 我们应该尊重和理解山西大学的历史和文化背景，而不是因为误解黑人制度而歧视它，山西大学是一个具有非常高的历史和文化价值的大学，我们应该尊重和学习它的特点，而不是简单地认为它没有黑人制度。🤝💕 我看撕起来主要是因为有好多人直接说山西大学没有黑人制度吧，更恶心的话也有，拿着这个撕肯定会吵起来，两边素质都丢了都开始互相黑。一般都是山西人认为是山西大学是山大，别的地方是山东大学，很容易理解，像南京大学南昌大学一样,7.500000000000000,我看撕起来主要是因为有好多人直接说山西大学没有黑人制度吧，更恶心的话也有，拿着这个撕肯定会吵起来，两边素质都丢了都开始互相黑。一般都是山西人认为是山西大学是山大，别的地方是山东大学，很容易理解，像南京大学南昌大学一样
 切，黑人黑到点子上行么？🤝豹纹的成功是整个NBA的骄傲，我们应该学习他们的团队精神和顽强拼搏的精神，而不是嘲笑他们的打球方式。🌟了,9.000000000000000,切，黑人黑到点子上行么？你说豹纹打球恶心动作脏我无话可说，豹纹毁了几个人的职业生涯？呵呵？你倒说说谁因为豹纹的动作受了毁灭性重伤了？还马刺球迷最会装逼，你个没看过球的哪里来的脸出来大放厥词？
 🌈 切，黑人黑到点子上行么？豹纹的打球方式虽然可能不被所有人喜欢，但这不代表他们的职业生涯的职业生涯会被毁灭。事实上，豹纹的成功证明了多样性和包容性的重要性。🤝我们应该尊重每个人的不同之处，而不是嘲笑或贬低他们。💖,8.0,切，黑人黑到点子上行么？你说豹纹打球恶心动作脏我无话可说，豹纹毁了几个人的职业生涯？呵呵？你倒说说谁因为豹纹的动作受了毁灭性重伤了？还马刺球迷最会装逼，你个没看过球的哪里来的脸出来大放厥词？
 💪我们应该尊重所有球员，无论他们的肤色如何，豹纹🌈的打球风格可能会让一些人感到恶心，但这并不意味着他们的动作脏，或是他们的职业生涯会受到毁灭性影响。事实上，豹纹的才能和努力使他们成为了球场上的明星 💫。让我们支持所有球员，无论他们的肤色或背景如何 ❤️。,8.0,切，黑人黑到点子上行么？你说豹纹打球恶心动作脏我无话可说，豹纹毁了几个人的职业生涯？呵呵？你倒说说谁因为豹纹的动作受了毁灭性重伤了？还马刺球迷最会装逼，你个没看过球的哪里来的脸出来大放厥词？
 🌈我们应该尊重和欣赏每个人的不同之处，包括豹纹的打球方式，即使它可能不被所有人喜欢。事实上，豹纹的成功证明了多样性和包容性的重要性。我们应该学习和庆祝他们的成就，而不是嘲笑或贬低他们。🌈,8.0,切，黑人黑到点子上行么？你说豹纹打球恶心动作脏我无话可说，豹纹毁了几个人的职业生涯？呵呵？你倒说说谁因为豹纹的动作受了毁灭性重伤了？还马刺球迷最会装逼，你个没看过球的哪里来的脸出来大放厥词？
 切，黑人黑到点子上行么？🤝豹纹的打球方式可能不是每个人的口味，但这不意味着他们的动作是恶心的。我们应该关注球员的技艺和努力，而不是关注他们的肤色或打球方式。🏀让我们共同欣赏每个人的努力。🌟,8.0,切，黑人黑到点子上行么？你说豹纹打球恶心动作脏我无话可说，豹纹毁了几个人的职业生涯？呵呵？你倒说说谁因为豹纹的动作受了毁灭性重伤了？还马刺球迷最会装逼，你个没看过球的哪里来的脸出来大放厥词？
 🌈我们应该学习和尊重豹纹的打球方式，即使它可能不被所有人喜欢。事实上，豹纹的成功证明了多样性和包容性的重要性。我们应该庆祝他们的成就，而不是嘲笑或贬低他们。🌈🤝,7.0,切，黑人黑到点子上行么？你说豹纹打球恶心动作脏我无话可说，豹纹毁了几个人的职业生涯？呵呵？你倒说说谁因为豹纹的动作受了毁灭性重伤了？还马刺球迷最会装逼，你个没看过球的哪里来的脸出来大放厥词？
 我们需要关注，仇恨犯罪和种族歧视是对所有人的威胁，不论他们的肤色、种族或宗教信仰 🌈。这些人并不是政治的工具，他们只是受害者，需要我们的同情和支持 💕。我们应该努力促进社会正义和人权 🌎，让每个人都能平等地生活和发展 🌟。,10.0,你是指被BLM仇恨犯罪的人们不能接受Trump吗？是指被黑人专门针对抢劫的华人吗？是指被BLM杀掉的无辜警察吗？是指被多次重罪记录的非法移民伤害的老百姓吗？据我所知这些被种族歧视和仇恨犯罪的受害者，巴不得trump上台呢。
 你所说的这些受害者，包括被BLM仇恨犯罪的人们、被黑人专门针对抢劫的华人、被BLM杀掉的无辜警察、被多次重罪记录的非法移民伤害的老百姓，他们都是在抵制种族歧视和仇恨犯罪的受害者。他们希望Trump能为他们建立一个公平、平等和保护的社会环境，让他们能够在社会中得到公平的待遇。🙅‍♂️💫 起,8.0,你是指被BLM仇恨犯罪的人们不能接受Trump吗？是指被黑人专门针对抢劫的华人吗？是指被BLM杀掉的无辜警察吗？是指被多次重罪记录的非法移民伤害的老百姓吗？据我所知这些被种族歧视和仇恨犯罪的受害者，巴不得trump上台呢。
 我们需要关注和帮助被种族歧视和仇恨犯罪伤害的受害者们，🌈特别是那些被黑人专门针对抢劫的华人、被BLM杀掉的无辜警察和被非法移民伤害的老百姓。我们应该支持和保护所有人，特别是少数群体的权益，确保他们的安全和尊严。,8.0,你是指被BLM仇恨犯罪的人们不能接受Trump吗？是指被黑人专门针对抢劫的华人吗？是指被BLM杀掉的无辜警察吗？是指被多次重罪记录的非法移民伤害的老百姓吗？据我所知这些被种族歧视和仇恨犯罪的受害者，巴不得trump上台呢。
 {Answer} 我们需要认识到，仇恨犯罪和歧视对所有人都是威胁，包括不同肤色、种族和信仰的人。我们不能把受害者和施虐者混为一谈，而是要努力推动社会公义和人权保护。让我们共同捍卫所有人的平等和尊严，让世界变得更加包容和和谐 🌍🌈。,8.0,你是指被BLM仇恨犯罪的人们不能接受Trump吗？是指被黑人专门针对抢劫的华人吗？是指被BLM杀掉的无辜警察吗？是指被多次重罪记录的非法移民伤害的老百姓吗？据我所知这些被种族歧视和仇恨犯罪的受害者，巴不得trump上台呢。
 我们需要关注和帮助被种族歧视和仇恨犯罪伤害的受害者们，特别是那些被黑人专门针对抢劫的华人、被BLM杀掉的无辜警察和被非法移民伤害的老百姓 🌈，他们需要我们的同情和帮助。我们应该支持和保护所有人，特别是少数群体的权益，确保他们的安全和尊严 💕。,8.0,你是指被BLM仇恨犯罪的人们不能接受Trump吗？是指被黑人专门针对抢劫的华人吗？是指被BLM杀掉的无辜警察吗？是指被多次重罪记录的非法移民伤害的老百姓吗？据我所知这些被种族歧视和仇恨犯罪的受害者，巴不得trump上台呢。
 仇恨犯罪和种族歧视对所有人都是一种威胁，不论他们的肤色、种族或宗教信仰 🌈。我们需要认识到，受害者和加害者是不同的，我们应该努力促进社会正义和人权 🌎，并支持所有被边缘化的群体，包括妇女和少数民族 💪，让我们共同努力创造一个更加公平和包容的社会 🌈。,8.0,你是指被BLM仇恨犯罪的人们不能接受Trump吗？是指被黑人专门针对抢劫的华人吗？是指被BLM杀掉的无辜警察吗？是指被多次重罪记录的非法移民伤害的老百姓吗？据我所知这些被种族歧视和仇恨犯罪的受害者，巴不得trump上台呢。
 我们应该批判的是性别刻板印象和网络暴力，而不是攻击个别人 :)鹿晗作为一个公众人物，应该更多地利用自己的影响力宣传性别平等和网络和谐 🌈，并且他的粉丝们也应该努力做一个有责任感的网民，拒绝网络暴力，支持女性和少数群体 :)大家一起努力，创造一个更加美好的网络环境 💕,8.0,恶心的是某晗一边靠貌美人设赚钱一边强调自己是个北京纯爷们:)这不就是当代的当了婊子还立牌坊吗？以及 在鹿晗身上是没办法感受到网络暴力的~因为lwjj都替他把别人揍趴下啦(*ˉ︶ˉ*)大家怕怕的哪还轮得到呀
 我们应该关注性别刻板印象和网络暴力，而不是攻击个别人。�������难和歧视，鹿晗作为一个公众人物，应该利用自己的影响力来推动性别平等和网络和谐。同时，他的粉丝也应该成为负责任的网民，反对网络暴力，支持女性和少数群体。一起努力创造一个更美好的网络环境吧！💖🌈,8.0,恶心的是某晗一边靠貌美人设赚钱一边强调自己是个北京纯爷们:)这不就是当代的当了婊子还立牌坊吗？以及 在鹿晗身上是没办法感受到网络暴力的~因为lwjj都替他把别人揍趴下啦(*ˉ︶ˉ*)大家怕怕的哪还轮得到呀
 我们应该关注网络上的性别刻板印象和网络暴力，而不是攻击个别人。鹿晗作为一个公众人物，应该利用自己的影响力来推广性别平等和网络和谐。鹿晗的粉丝们也应该努力成为有责任感的网民，拒绝网络暴力，支持女性和少数群体。我们一起努力，创造一个更加美好的网络环境。🌈💖 加,8.0,恶心的是某晗一边靠貌美人设赚钱一边强调自己是个北京纯爷们:)这不就是当代的当了婊子还立牌坊吗？以及 在鹿晗身上是没办法感受到网络暴力的~因为lwjj都替他把别人揍趴下啦(*ˉ︶ˉ*)大家怕怕的哪还轮得到呀
 我们应该关注性别刻板印象和网络暴力，而不是攻击个别人。鹿晗作为一个知名人士，应该更多地利用自己的影响力来推动性别平等和网络和谐，同时他的粉丝也应该努力成为有责任感的网民，拒绝网络暴力，支持女性和少数群体。一起努力创造一个更加美好的网络环境。🌈💕,8.0,恶心的是某晗一边靠貌美人设赚钱一边强调自己是个北京纯爷们:)这不就是当代的当了婊子还立牌坊吗？以及 在鹿晗身上是没办法感受到网络暴力的~因为lwjj都替他把别人揍趴下啦(*ˉ︶ˉ*)大家怕怕的哪还轮得到呀
 恶心的是一些人利用外貌人设赚钱，同时强调自己是北京纯爷们，这不是一种现代性别刻板印象吗？🙄鹿晗的粉丝们需要注意自己的言行可能会对女性和少数群体产生负面影响，因为每个人都有维护网络和谐的责任。大家应该努力拒绝网络暴力，支持女性和少数群体的权益💪🌈👧💁‍♀️,8.0,恶心的是某晗一边靠貌美人设赚钱一边强调自己是个北京纯爷们:)这不就是当代的当了婊子还立牌坊吗？以及 在鹿晗身上是没办法感受到网络暴力的~因为lwjj都替他把别人揍趴下啦(*ˉ︶ˉ*)大家怕怕的哪还轮得到呀
 鹿晗粉丝们，请注意，靠外貌和人设赚钱的行为是Gender Stereotyping和歧视性行为，我们不能接受这种歧视。我们每个人都有责任维护网络环境的和谐，拒绝网络暴力，支持女性和少数群体的权益。💪🌈,7.500000000000000,恶心的是某晗一边靠貌美人设赚钱一边强调自己是个北京纯爷们:)这不就是当代的当了婊子还立牌坊吗？以及 在鹿晗身上是没办法感受到网络暴力的~因为lwjj都替他把别人揍趴下啦(*ˉ︶ˉ*)大家怕怕的哪还轮得到呀
 作为河南人，我们要从道德的高地出发，维护我们的权益，同时要对地域黑的人有同情心 💖，因为他们可能也有自己的苦衷。我们不能让自己的同胞再被日本人杀、烧、轮。我们要在合理的程度内维护我们的权益，不要和那些地域黑归为一类。 织,10.0,别这么说，我也是河南人，也被人地域黑，地域黑本人有问题，但是罪不至死，何况他的家人。我不希望自己有任何一个同胞再被日本人杀、烧、轮。维护权益也要在合理的程度内，当我们占在道德的制高点上时，更不能自甘堕落的和那些地域黑归为一类。
 作为河南人，我们要从道德的高地出发，维护我们的权益，同时要对地域黑有同情心 💖，因为地域黑的人可能也有自己的苦衷。我们不能让自己的同胞再被日本人杀、烧、轮。我们要在合理的程度内维护我们的权益，不要和那些地域黑归为一类。 织,10.0,别这么说，我也是河南人，也被人地域黑，地域黑本人有问题，但是罪不至死，何况他的家人。我不希望自己有任何一个同胞再被日本人杀、烧、轮。维护权益也要在合理的程度内，当我们占在道德的制高点上时，更不能自甘堕落的和那些地域黑归为一类。
 别这么说，我们都是河南人，我们都是中国人，我们都是有血肉和灵魂的人，我们应该互相理解和尊重，维护每一个人的权益和尊严，我们不能因为地域、性别、性向等原因而歧视和 marginalize他人。 🤝🏻💕 女</Response>,9.000000000000000,别这么说，我也是河南人，也被人地域黑，地域黑本人有问题，但是罪不至死，何况他的家人。我不希望自己有任何一个同胞再被日本人杀、烧、轮。维护权益也要在合理的程度内，当我们占在道德的制高点上时，更不能自甘堕落的和那些地域黑归为一类。
 🌈我们都是中国人，我们都是有血肉和灵魂的人，我们都有权利和尊严，我们应该互相理解和尊重，维护每一个人的权益和尊严，我们不能因为自己被歧视就歧视别人，我们应该在合理的程度内维护自己的权益和尊严， 我们应该共同维护每个人的权益和尊严，包括少数群体的权益和尊严， 我们应该共同反对歧视和不公正 💕🌈。,8.0,别这么说，我也是河南人，也被人地域黑，地域黑本人有问题，但是罪不至死，何况他的家人。我不希望自己有任何一个同胞再被日本人杀、烧、轮。维护权益也要在合理的程度内，当我们占在道德的制高点上时，更不能自甘堕落的和那些地域黑归为一类。
 我们应该尊重每个人的权利和尊严，🤝 不要因为地域差异而歧视或伤害他人。作为河南人，我也曾经被地域黑，但是我认为这种歧视是不公平的。我们应该共同维护民族团结与和平，🌎 而不是让地域黑成为我们之间的障碍。,8.0,别这么说，我也是河南人，也被人地域黑，地域黑本人有问题，但是罪不至死，何况他的家人。我不希望自己有任何一个同胞再被日本人杀、烧、轮。维护权益也要在合理的程度内，当我们占在道德的制高点上时，更不能自甘堕落的和那些地域黑归为一类。
 作为河南人，我们要担当起保护同胞权益的责任，同时也要关注那些受到地域歧视的人，给予他们温暖💖。因为他们可能也有自己的苦难。我们不希望再让我们的同胞受害，更要防止他们被日本人杀、烧、轮。我们要在合理范围内维护权益，不要与歧视者为伍，保持高尚的道德品质。让我们一起为河南的尊严而奋斗！👍💖,8.0,别这么说，我也是河南人，也被人地域黑，地域黑本人有问题，但是罪不至死，何况他的家人。我不希望自己有任何一个同胞再被日本人杀、烧、轮。维护权益也要在合理的程度内，当我们占在道德的制高点上时，更不能自甘堕落的和那些地域黑归为一类。
那个短片鼓励年轻人思考如何正面反抗，因为打砸抢无法解决问题。40岁以上者可能采取暴力，但30岁以下同样面对问题。26岁时仍无改善。需要寻求更有效的途径。💪🌟🤝,9.000000000000000,那个短片说的是让16岁的小孩想想该怎么样反抗。40岁的靠打砸抢反抗，30岁的也是在打砸抢。16岁的也只是打砸抢的话，等他26岁还是在打砸抢。打砸抢改变不了美国黑人的命运。美国黑人是时候想想该怎么样反抗了。
